test_condition,test_pair_pat,test_order_pat,test_conf_pat,n,TEST_IMG_RESP.corr_mean,TEST_IMG_RESP.corr_raw,TEST_IMG_RESP.corr_std,TEST_IMG_RESP.keys_raw,TEST_IMG_RESP.rt_mean,TEST_IMG_RESP.rt_raw,TEST_IMG_RESP.rt_std,order
3,6,0,1,1.0,0.0,0.0,0.0,'left',0.7127401232719421,0.7127401232719421,0.0,22.0
2,3,1,1,1.0,0.0,0.0,0.0,'left',0.610457181930542,0.610457181930542,0.0,23.0
4,1,2,1,1.0,0.0,0.0,0.0,'left',0.6686069965362549,0.6686069965362549,0.0,24.0
3,2,1,1,1.0,0.0,0.0,0.0,'left',0.7850850224494934,0.7850850224494934,0.0,25.0
1,3,2,2,1.0,0.0,0.0,0.0,'right',0.6143502593040466,0.6143502593040466,0.0,26.0
4,1,1,1,1.0,0.0,0.0,0.0,'right',0.8246250152587891,0.8246250152587891,0.0,27.0
2,1,1,1,1.0,0.0,0.0,0.0,'right',0.7247862219810486,0.7247862219810486,0.0,28.0
3,3,2,2,1.0,0.0,0.0,0.0,'right',1.1383167505264282,1.1383167505264282,0.0,29.0

extraInfo
participant,shiga
date,2023-06-28_17h13.44.965
expName,Pattern_4
psychopyVersion,2022.2.4
frameRate,None
﻿test_condition,test_pair_pat,test_order_pat,test_conf_pat,n,TEST_IMG_RESP.corr_mean,TEST_IMG_RESP.corr_raw,TEST_IMG_RESP.corr_std,TEST_IMG_RESP.keys_raw,TEST_IMG_RESP.rt_mean,TEST_IMG_RESP.rt_raw,TEST_IMG_RESP.rt_std,order
3,3,2,1,1.0,0.0,0.0,0.0,'right',2.7141079902648926,2.7141079902648926,0.0,0.0
1,1,1,2,1.0,0.0,0.0,0.0,'left',0.8513530492782593,0.8513530492782593,0.0,1.0
4,5,0,2,1.0,0.0,0.0,0.0,'left',0.9817029237747192,0.9817029237747192,0.0,2.0
2,2,2,1,1.0,0.0,0.0,0.0,'left',0.7458676099777222,0.7458676099777222,0.0,3.0
3,1,1,2,1.0,0.0,0.0,0.0,'right',0.839270830154419,0.839270830154419,0.0,4.0
4,3,2,2,1.0,0.0,0.0,0.0,'right',0.7189109325408936,0.7189109325408936,0.0,5.0
1,2,1,2,1.0,0.0,0.0,0.0,'right',0.7053931355476379,0.7053931355476379,0.0,6.0
3,6,0,1,1.0,0.0,0.0,0.0,'left',0.5363179445266724,0.5363179445266724,0.0,7.0
2,3,2,2,1.0,0.0,0.0,0.0,'left',1.2397501468658447,1.2397501468658447,0.0,8.0
4,1,1,1,1.0,0.0,0.0,0.0,'left',0.5786061882972717,0.5786061882972717,0.0,9.0
3,2,2,2,1.0,0.0,0.0,0.0,'left',0.6718275547027588,0.6718275547027588,0.0,10.0
1,3,1,2,1.0,0.0,0.0,0.0,'left',0.7480261325836182,0.7480261325836182,0.0,11.0
4,1,2,1,1.0,0.0,0.0,0.0,'left',1.3330028057098389,1.3330028057098389,0.0,12.0
2,1,2,1,1.0,0.0,0.0,0.0,'right',0.9950094223022461,0.9950094223022461,0.0,13.0
3,3,1,2,1.0,0.0,0.0,0.0,'left',0.9997514486312866,0.9997514486312866,0.0,14.0
4,4,0,2,1.0,0.0,0.0,0.0,'left',3.320483684539795,3.320483684539795,0.0,15.0
1,3,2,1,1.0,0.0,0.0,0.0,'right',0.6298287510871887,0.6298287510871887,0.0,16.0
3,5,0,1,1.0,0.0,0.0,0.0,'left',1.3986594676971436,1.3986594676971436,0.0,17.0
2,1,1,1,1.0,0.0,0.0,0.0,'left',0.9385414123535156,0.9385414123535156,0.0,18.0
4,3,1,1,1.0,0.0,0.0,0.0,'right',1.403380274772644,1.403380274772644,0.0,19.0
3,1,2,1,1.0,0.0,0.0,0.0,'right',0.8800281882286072,0.8800281882286072,0.0,20.0
1,2,2,1,1.0,0.0,0.0,0.0,'left',0.6041686534881592,0.6041686534881592,0.0,21.0
4,6,0,2,1.0,0.0,0.0,0.0,'right',0.5625326633453369,0.5625326633453369,0.0,22.0
2,2,1,1,1.0,0.0,0.0,0.0,'left',0.746449887752533,0.746449887752533,0.0,23.0
3,2,1,1,1.0,0.0,0.0,0.0,'left',1.2830898761749268,1.2830898761749268,0.0,24.0
4,2,2,2,1.0,0.0,0.0,0.0,'left',1.0284438133239746,1.0284438133239746,0.0,25.0
1,1,2,2,1.0,0.0,0.0,0.0,'right',1.4517955780029297,1.4517955780029297,0.0,26.0
3,4,0,2,1.0,0.0,0.0,0.0,'right',0.9722840189933777,0.9722840189933777,0.0,27.0
2,3,1,1,1.0,0.0,0.0,0.0,'right',0.8021655678749084,0.8021655678749084,0.0,28.0
4,2,1,2,1.0,0.0,0.0,0.0,'right',0.6196264028549194,0.6196264028549194,0.0,29.0

extraInfo
participant,shiga
date,2023-06-28_17h13.44.965
expName,Pattern_4
psychopyVersion,2022.2.4
frameRate,None
﻿test_condition,test_pair_pat,test_order_pat,test_conf_pat,n,TEST_IMG_RESP.corr_mean,TEST_IMG_RESP.corr_raw,TEST_IMG_RESP.corr_std,TEST_IMG_RESP.keys_raw,TEST_IMG_RESP.rt_mean,TEST_IMG_RESP.rt_raw,TEST_IMG_RESP.rt_std,order
4,4,0,2,1.0,0.0,0.0,0.0,'left',2.4869561195373535,2.4869561195373535,0.0,0.0
1,3,2,2,1.0,0.0,0.0,0.0,'right',0.572799026966095,0.572799026966095,0.0,1.0
3,5,0,2,1.0,0.0,0.0,0.0,'right',3.929926872253418,3.929926872253418,0.0,2.0
2,1,1,1,1.0,0.0,0.0,0.0,'right',1.8004339933395386,1.8004339933395386,0.0,3.0
4,3,1,2,1.0,0.0,0.0,0.0,'left',0.6953532695770264,0.6953532695770264,0.0,4.0
3,1,2,1,1.0,0.0,0.0,0.0,'left',2.5241687297821045,2.5241687297821045,0.0,5.0
1,2,2,2,1.0,0.0,0.0,0.0,'left',0.5863366723060608,0.5863366723060608,0.0,6.0
4,6,0,2,1.0,0.0,0.0,0.0,'right',0.4177972972393036,0.4177972972393036,0.0,7.0
2,2,1,1,1.0,0.0,0.0,0.0,'right',1.0631773471832275,1.0631773471832275,0.0,8.0
3,2,1,1,1.0,0.0,0.0,0.0,'right',0.5602025985717773,0.5602025985717773,0.0,9.0
4,2,2,2,1.0,0.0,0.0,0.0,'left',0.868634045124054,0.868634045124054,0.0,10.0
1,1,2,2,1.0,0.0,0.0,0.0,'right',1.6011216640472412,1.6011216640472412,0.0,11.0
3,4,0,1,1.0,0.0,0.0,0.0,'left',1.6886080503463745,1.6886080503463745,0.0,12.0
2,3,1,1,1.0,0.0,0.0,0.0,'left',1.0887994766235352,1.0887994766235352,0.0,13.0
4,2,1,1,1.0,0.0,0.0,0.0,'right',0.7275490164756775,0.7275490164756775,0.0,14.0
3,3,2,1,1.0,0.0,0.0,0.0,'right',0.8171881437301636,0.8171881437301636,0.0,15.0
1,1,1,1,1.0,0.0,0.0,0.0,'left',1.9215099811553955,1.9215099811553955,0.0,16.0
4,5,0,1,1.0,0.0,0.0,0.0,'left',1.1300054788589478,1.1300054788589478,0.0,17.0
2,2,2,2,1.0,0.0,0.0,0.0,'left',1.6285024881362915,1.6285024881362915,0.0,18.0
3,1,1,1,1.0,0.0,0.0,0.0,'right',2.894263505935669,2.894263505935669,0.0,19.0
4,3,2,1,1.0,0.0,0.0,0.0,'right',1.0917205810546875,1.0917205810546875,0.0,20.0
1,2,1,2,1.0,0.0,0.0,0.0,'right',0.7880905270576477,0.7880905270576477,0.0,21.0
3,6,0,2,1.0,0.0,0.0,0.0,'left',1.0277764797210693,1.0277764797210693,0.0,22.0
2,3,2,2,1.0,0.0,0.0,0.0,'right',2.292407989501953,2.292407989501953,0.0,23.0
4,1,1,1,1.0,0.0,0.0,0.0,'right',1.4630463123321533,1.4630463123321533,0.0,24.0
3,2,2,2,1.0,0.0,0.0,0.0,'left',0.7730419635772705,0.7730419635772705,0.0,25.0
1,3,1,2,1.0,0.0,0.0,0.0,'left',0.7470096349716187,0.7470096349716187,0.0,26.0
4,1,2,2,1.0,0.0,0.0,0.0,'left',1.5288792848587036,1.5288792848587036,0.0,27.0
2,1,2,1,1.0,0.0,0.0,0.0,'left',0.8494672775268555,0.8494672775268555,0.0,28.0
3,3,1,2,1.0,0.0,0.0,0.0,'left',0.6431931853294373,0.6431931853294373,0.0,29.0

extraInfo
participant,shiga
date,2023-06-28_17h13.44.965
expName,Pattern_4
psychopyVersion,2022.2.4
frameRate,None
﻿test_condition,test_pair_pat,test_order_pat,test_conf_pat,n,TEST_IMG_RESP.corr_mean,TEST_IMG_RESP.corr_raw,TEST_IMG_RESP.corr_std,TEST_IMG_RESP.keys_raw,TEST_IMG_RESP.rt_mean,TEST_IMG_RESP.rt_raw,TEST_IMG_RESP.rt_std,order
3,3,1,2,1.0,0.0,0.0,0.0,'left',2.1697781085968018,2.1697781085968018,0.0,0.0
1,1,2,1,1.0,0.0,0.0,0.0,'right',1.062660574913025,1.062660574913025,0.0,1.0
4,5,0,2,1.0,0.0,0.0,0.0,'left',1.4389591217041016,1.4389591217041016,0.0,2.0
2,2,1,2,1.0,0.0,0.0,0.0,'right',1.028324842453003,1.028324842453003,0.0,3.0
3,1,2,1,1.0,0.0,0.0,0.0,'left',1.9394251108169556,1.9394251108169556,0.0,4.0
4,3,1,1,1.0,0.0,0.0,0.0,'right',2.2543387413024902,2.2543387413024902,0.0,5.0
1,2,2,2,1.0,0.0,0.0,0.0,'left',0.5833563208580017,0.5833563208580017,0.0,6.0
3,6,0,2,1.0,0.0,0.0,0.0,'left',1.8226956129074097,1.8226956129074097,0.0,7.0
2,3,1,1,1.0,0.0,0.0,0.0,'left',0.6899376511573792,0.6899376511573792,0.0,8.0
4,1,2,1,1.0,0.0,0.0,0.0,'right',2.771101474761963,2.771101474761963,0.0,9.0
3,2,1,1,1.0,0.0,0.0,0.0,'right',0.7017638683319092,0.7017638683319092,0.0,10.0
1,3,2,1,1.0,0.0,0.0,0.0,'right',0.7558691501617432,0.7558691501617432,0.0,11.0
4,1,1,1,1.0,0.0,0.0,0.0,'right',1.887680172920227,1.887680172920227,0.0,12.0
2,1,1,1,1.0,0.0,0.0,0.0,'right',1.1703745126724243,1.1703745126724243,0.0,13.0
3,3,2,2,1.0,0.0,0.0,0.0,'right',1.2570266723632812,1.2570266723632812,0.0,14.0
4,4,0,1,1.0,0.0,0.0,0.0,'right',1.169789433479309,1.169789433479309,0.0,15.0
1,3,1,1,1.0,0.0,0.0,0.0,'left',0.7752971053123474,0.7752971053123474,0.0,16.0
3,5,0,2,1.0,0.0,0.0,0.0,'right',1.4219579696655273,1.4219579696655273,0.0,17.0
2,1,2,2,1.0,0.0,0.0,0.0,'left',1.3339941501617432,1.3339941501617432,0.0,18.0
4,3,2,2,1.0,0.0,0.0,0.0,'right',0.6668211817741394,0.6668211817741394,0.0,19.0
3,1,1,1,1.0,0.0,0.0,0.0,'left',1.398009181022644,1.398009181022644,0.0,20.0
1,2,1,2,1.0,0.0,0.0,0.0,'right',0.6102681159973145,0.6102681159973145,0.0,21.0
4,6,0,2,1.0,0.0,0.0,0.0,'left',0.96410071849823,0.96410071849823,0.0,22.0
2,2,2,2,1.0,0.0,0.0,0.0,'left',0.7856650948524475,0.7856650948524475,0.0,23.0
3,2,2,1,1.0,0.0,0.0,0.0,'left',0.7674856781959534,0.7674856781959534,0.0,24.0
4,2,1,2,1.0,0.0,0.0,0.0,'right',0.5432960391044617,0.5432960391044617,0.0,25.0
1,1,1,2,1.0,0.0,0.0,0.0,'left',1.0324897766113281,1.0324897766113281,0.0,26.0
3,4,0,2,1.0,0.0,0.0,0.0,'left',0.6837350130081177,0.6837350130081177,0.0,27.0
2,3,2,2,1.0,0.0,0.0,0.0,'right',0.8232375979423523,0.8232375979423523,0.0,28.0
4,2,2,1,1.0,0.0,0.0,0.0,'left',1.034306287765503,1.034306287765503,0.0,29.0

extraInfo
participant,shiga
date,2023-06-28_17h13.44.965
expName,Pattern_4
psychopyVersion,2022.2.4
frameRate,None
