slf_file,obs_file,test_file,slf_condition,slf_pair_pat,slf_order_pat,slf_conf_pat,slf_reward_left,slf_reward_right,obs_condition,obs_pair_pat,obs_order_pat,obs_conf_pat,obs_reward_left,obs_reward_right,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,test_condition,test_pair_pat,test_order_pat,test_conf_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,SLF_INSTR.started,SLF_IMG_FIX.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_LEFT.stopped,SLF_IMG_RIGHT.stopped,SLF_IMG_RESP.stopped,SLF_IMG_FIX.stopped,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_IMGFB_FIX.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_IMGFB_FIX.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,OBS_INSTR.started,OBS_IMG_FIX.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMGFB_FRAME.started,OBS_IMGFB_FRAME.stopped,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_IMG_FIX.stopped,OBS_CONF_FIX.started,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONFFB_FRAME.started,OBS_CONFFB_FRAME.stopped,OBS_CONF_FIX.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_INSTR.stopped,TEST_IMG_FIX.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_LEFT.stopped,TEST_IMG_RIGHT.stopped,TEST_IMG_RESP.stopped,TEST_IMG_FIX.stopped,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_IMGFB_FIX.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_IMGFB_FIX.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,BLOCK_REST_TEXT.started,BLOCK_REST_SKIP.started,BLOCK_REST_SKIP.keys,BLOCK_REST_SKIP.rt,APPRECIATION.started,participant,date,expName,psychopyVersion,frameRate,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,1,1,1,26,34,right,low,34,0.9084769056677844,0.6004941398057339,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.895481000014115,63.216640625032596,63.63054545898922,63.63054545898922,64.54970616701758,65.53842208400602,65.53842208400602,65.53842208400602,65.62315720901825,65.62315720901825,65.62315720901825,65.62315720901825,65.62315720901825,65.62315720901825,66.2064594590338,67.19971920899116,67.25318487500772,67.25318487500772,67.25318487500772,67.25318487500772,67.25318487500772,67.25318487500772,67.25318487500772,67.25318487500772,67.25318487500772,69.30192500003614,69.30192500003614,69.30192500003614,69.30192500003614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,2,2,2,53,29,left,high,53,1.792387255069631,1.255269400704353,,,,,0,0,0,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.30192500003614,69.76715429202886,69.76715429202886,71.5601171249873,72.5496667920379,72.5496667920379,72.5496667920379,72.58749604201876,72.58749604201876,72.58749604201876,72.58749604201876,72.58749604201876,72.58749604201876,73.8297235420323,74.8203124590218,74.85636800003704,74.85636800003704,74.85636800003704,74.85636800003704,74.85636800003704,74.85636800003704,74.85636800003704,74.85636800003704,74.85636800003704,76.90525725000771,76.90525725000771,76.90525725000771,76.90525725000771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,3,1,1,58,30,left,high,58,0.8111036124839661,0.7547224616694679,,,,,0,0,0,0,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.90525725000771,77.3692405000329,77.3692405000329,78.18245066702366,79.1693803340313,79.1693803340313,79.1693803340313,79.212265417038,79.212265417038,79.212265417038,79.212265417038,79.212265417038,79.212265417038,79.94737216702197,80.93816937500378,80.9816397090326,80.9816397090326,80.9816397090326,80.9816397090326,80.9816397090326,80.9816397090326,80.9816397090326,80.9816397090326,80.9816397090326,83.27678587503033,83.27678587503033,83.27678587503033,83.27678587503033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,2,1,1,42,44,right,high,44,1.323353759925897,0.9140073463637473,,,,,0,0,0,0,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.27678587503033,83.74610804201802,83.74610804201802,85.07028149999678,86.05980383401038,86.05980383401038,86.05980383401038,86.09724525001366,86.09724525001366,86.09724525001366,86.09724525001366,86.09724525001366,86.09724525001366,86.9921828340157,87.98183566698572,88.02088537503732,88.02088537503732,88.02088537503732,88.02088537503732,88.02088537503732,88.02088537503732,88.02088537503732,88.02088537503732,88.02088537503732,90.0596921670367,90.0596921670367,90.0596921670367,90.0596921670367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,1,2,1,38,22,right,low,22,0.8657769303559366,0.8282654323119303,,,,,0,0,0,0,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0596921670367,90.53048608399695,90.53048608399695,91.39913258398883,92.41107679199195,92.41107679199195,92.41107679199195,92.42067075002706,92.42067075002706,92.42067075002706,92.42067075002706,92.42067075002706,92.42067075002706,93.23389908403624,94.2268995839986,94.26446612499421,94.26446612499421,94.26446612499421,94.26446612499421,94.26446612499421,94.26446612499421,94.26446612499421,94.26446612499421,94.26446612499421,96.30792758404277,96.30792758404277,96.30792758404277,96.30792758404277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,3,2,2,29,56,right,low,56,1.415450424791657,0.2183481176907799,,,,,0,0,0,0,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.30792758404277,96.78306799998973,96.78306799998973,98.20014595903922,99.21132712502731,99.21132712502731,99.21132712502731,99.22133850003593,99.22133850003593,99.22133850003593,99.22133850003593,99.22133850003593,99.22133850003593,99.42717304202961,100.41628775000572,100.4432515000226,100.4432515000226,100.4432515000226,100.4432515000226,100.4432515000226,100.4432515000226,100.4432515000226,100.4432515000226,100.4432515000226,102.47748937504366,102.47748937504366,102.47748937504366,102.47748937504366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,1,1,1,29,39,right,high,39,1.595648022216958,0.5582961508096297,,,,,0,0,0,0,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.47748937504366,102.94928562501445,102.94928562501445,104.5507290000096,105.54093804198783,105.53270433400758,105.53270433400758,105.56496295903344,105.56496295903344,105.56496295903344,105.56496295903344,105.56496295903344,105.56496295903344,106.10679729201365,107.0955028340104,107.13125075004064,107.13125075004064,107.13125075004064,107.13125075004064,107.13125075004064,107.13125075004064,107.13125075004064,107.13125075004064,107.13125075004064,109.1711298750015,109.1711298750015,109.1711298750015,109.1711298750015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,3,1,1,38,30,left,high,38,0.4577589144128882,0.9427452012286089,,,,,0,0,0,0,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.1711298750015,109.63704875000985,109.63704875000985,110.10628829203779,111.09429112501675,111.08331858401652,111.08331858401652,111.12132291699527,111.12132291699527,111.12132291699527,111.12132291699527,111.12132291699527,111.12132291699527,112.04469129198696,113.03248758398695,113.06973841699073,113.06973841699073,113.06973841699073,113.06973841699073,113.06973841699073,113.06973841699073,113.06973841699073,113.06973841699073,113.06973841699073,115.12409783399198,115.12409783399198,115.12409783399198,115.12409783399198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,2,2,1,46,37,left,high,46,1.085565080580571,1.348694341302885,,,,,0,0,0,0,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.12409783399198,115.58872266701655,115.58872266701655,116.67645166703733,117.66679533402203,117.66255587502383,117.66255587502383,117.70123341702856,117.70123341702856,117.70123341702856,117.70123341702856,117.70123341702856,117.70123341702856,119.03322758403374,120.02415737503907,120.05887637502747,120.05887637502747,120.05887637502747,120.05887637502747,120.05887637502747,120.05887637502747,120.05887637502747,120.05887637502747,120.05887637502747,122.11013779201312,122.11013779201312,122.11013779201312,122.11013779201312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,4,0,2,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.11013779201312,122.4395643339958,122.4395643339958,122.86865570902592,122.86865570902592,122.86865570902592,123.1565295420005,123.1565295420005,123.1565295420005,123.25148633401841,None,0,123.25148633401841,123.25148633401841,123.25148633401841,123.25148633401841,124.2686615420389,124.2686615420389,124.2686615420389,124.2686615420389,124.2686615420389,124.2686615420389,124.2686615420389,124.2686615420389,126.31212275003782,126.31212275003782,126.31212275003782,126.31212275003782,,,,,,testT,2023-06-28_14h22.42.634,Pattern_1,2022.2.4,None,
