slf_file,obs_file,test_file,slf_condition,slf_pair_pat,slf_order_pat,slf_conf_pat,slf_reward_left,slf_reward_right,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,SLF_INSTR.started,SLF_INSTR.stopped,SLF_IMG_FIX.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_IMG_RESP.rt,SLF_IMGFB_FIX.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_IMGFB_FIX.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_CONF_LOW_BOX.started,SLF_CONF_LOW_TEXT.started,SLF_CONF_HIGH_BOX.started,SLF_CONF_HIGH_TEXT.started,SLF_CONF_RESP.started,SLF_CONF_LOW_BOX.stopped,SLF_CONF_LOW_TEXT.stopped,SLF_CONF_HIGH_BOX.stopped,SLF_CONF_HIGH_TEXT.stopped,SLF_CONF_RESP.stopped,SLF_CONF_RESP.keys,SLF_CONFFB_FRAME.started,SLF_CONFFB_LOW_BOX.started,SLF_CONFFB_LOW_TEXT.started,SLF_CONFFB_HIGH_BOX.started,SLF_CONFFB_HIGH_TEXT.started,SLF_CONFFB_FRAME.stopped,SLF_CONFFB_LOW_BOX.stopped,SLF_CONFFB_LOW_TEXT.stopped,SLF_CONFFB_HIGH_BOX.stopped,SLF_CONFFB_HIGH_TEXT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,15.863877750001848,15.863877750001848,space,0.4688738329568878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testk,2023-06-25_06h31.44.914,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,0,1,1,1,30,40,0,0,0,0,0,0,0,0,0,0,0,0,,,,,19.368754416995216,21.396652166964486,21.396652166964486,21.442349791992456,21.442349791992456,21.442349791992456,right,0,2.473333124013152,24.03954279201571,24.03954279201571,24.03954279201571,24.03954279201571,27.03810591698857,27.03810591698857,27.03810591698857,27.03810591698857,27.03810591698857,27.03810591698857,27.03810591698857,27.03810591698857,27.03810591698857,27.127401417004876,27.127401417004876,27.127401417004876,27.127401417004876,27.127401417004876,None,27.127401417004876,27.127401417004876,27.127401417004876,27.127401417004876,27.127401417004876,30.154253125016112,30.154253125016112,30.154253125016112,30.154253125016112,30.154253125016112,,,,,,,,,testk,2023-06-25_06h31.44.914,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,0,1,1,1,30,40,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.154253125016112,30.154253125016112,30.154253125016112,30.154253125016112,30.271386625012383,30.271386625012383,30.271386625012383,30.271386625012383,testk,2023-06-25_06h31.44.914,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,0,2,2,2,50,40,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,30.271386625012383,30.355038166977465,30.355038166977465,30.355038166977465,right,0,0.7480906660202891,31.120729374990333,31.120729374990333,31.120729374990333,31.120729374990333,34.11024837498553,34.11024837498553,34.11024837498553,34.11024837498553,34.11024837498553,34.11024837498553,34.11024837498553,34.11024837498553,34.11024837498553,34.20518308400642,34.20518308400642,34.20518308400642,34.20518308400642,34.20518308400642,None,34.20518308400642,34.20518308400642,34.20518308400642,34.20518308400642,34.20518308400642,37.218886042013764,37.218886042013764,37.218886042013764,37.218886042013764,37.218886042013764,,,,,,,,,testk,2023-06-25_06h31.44.914,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,0,2,2,2,50,40,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.218886042013764,37.218886042013764,37.218886042013764,37.218886042013764,37.33345462498255,37.33345462498255,37.33345462498255,37.33345462498255,testk,2023-06-25_06h31.44.914,Pattern_1,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,37.33345462498255,37.40922212501755,37.40922212501755,37.40922212501755,right,0,2.2897315829759464,39.72048725001514,39.72048725001514,39.72048725001514,39.72048725001514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
