slf_file,obs_file,test_file,slf_condition,slf_pair_pat,slf_order_pat,slf_conf_pat,slf_reward_left,slf_reward_right,obs_condition,obs_pair_pat,obs_order_pat,obs_conf_pat,obs_reward_left,obs_reward_right,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,test_condition,test_pair_pat,test_order_pat,test_conf_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,SLF_INSTR.started,SLF_IMG_FIX.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_IMG_RESP.rt,SLF_IMGFB_FIX.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_IMGFB_FIX.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_CONF_FIX.started,SLF_CONF_LOW_BOX.started,SLF_CONF_LOW_TEXT.started,SLF_CONF_HIGH_BOX.started,SLF_CONF_HIGH_TEXT.started,SLF_CONF_RESP.started,SLF_CONF_RESP.keys,SLF_CONF_RESP.rt,SLF_CONFFB_FIX.started,SLF_CONFFB_FRAME.started,SLF_CONFFB_LOW_BOX.started,SLF_CONFFB_LOW_TEXT.started,SLF_CONFFB_HIGH_BOX.started,SLF_CONFFB_HIGH_TEXT.started,SLF_CONFFB_FIX.stopped,SLF_CONFFB_FRAME.stopped,SLF_CONFFB_LOW_BOX.stopped,SLF_CONFFB_LOW_TEXT.stopped,SLF_CONFFB_HIGH_BOX.stopped,SLF_CONFFB_HIGH_TEXT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,OBS_INSTR.started,OBS_IMG_FIX.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMGFB_FRAME.started,OBS_IMGFB_FRAME.stopped,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_IMG_FIX.stopped,OBS_CONF_FIX.started,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONFFB_FRAME.started,OBS_CONFFB_FRAME.stopped,OBS_CONF_FIX.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_IMG_FIX.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_IMG_RESP.rt,TEST_IMGFB_FIX.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_IMGFB_FIX.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_CONF_FIX.started,TEST_CONF_LOW_BOX.started,TEST_CONF_LOW_TEXT.started,TEST_CONF_HIGH_BOX.started,TEST_CONF_HIGH_TEXT.started,TEST_CONF_RESP.started,TEST_CONF_RESP.keys,TEST_CONF_RESP.rt,TEST_CONFFB_FIX.started,TEST_CONFFB_FRAME.started,TEST_CONFFB_LOW_BOX.started,TEST_CONFFB_LOW_TEXT.started,TEST_CONFFB_HIGH_BOX.started,TEST_CONFFB_HIGH_TEXT.started,TEST_CONFFB_FIX.stopped,TEST_CONFFB_FRAME.stopped,TEST_CONFFB_LOW_BOX.stopped,TEST_CONFFB_LOW_TEXT.stopped,TEST_CONFFB_HIGH_BOX.stopped,TEST_CONFFB_HIGH_TEXT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,BLOCK_REST_TEXT.started,BLOCK_REST_SKIP.started,BLOCK_REST_SKIP.keys,BLOCK_REST_SKIP.rt,SLF_INSTR.stopped,APPRECIATION.started,participant,date,expName,psychopyVersion,frameRate,
slf31.xlsx,obs31.xlsx,test31.xlsx,,,,,,,,,,,,,,,,,,3,4,0,1,0,0,0,0,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.726155958022,328.726155958022,328.726155958022,328.726155958022,331.0323155830265,331.0323155830265,331.0323155830265,331.0323155830265,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf31.xlsx,obs31.xlsx,test31.xlsx,,,,,,,,,,,,,,,,,,2,3,1,2,0,0,0,0,,,,,,,,,,,,,0,28,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0323155830265,331.5075024170219,331.5075024170219,331.5075024170219,left,0,0.7805289159878157,332.32302679202985,332.32302679202985,332.32302679202985,332.32302679202985,333.33444112498546,333.33444112498546,333.33444112498546,333.33444112498546,333.33444112498546,333.33444112498546,333.33444112498546,333.33444112498546,333.33444112498546,333.33444112498546,left,0.49877466598991305,333.86060412501683,333.86060412501683,333.86060412501683,333.86060412501683,333.86060412501683,333.86060412501683,335.0273167080013,335.0273167080013,335.0273167080013,335.0273167080013,335.0273167080013,335.0273167080013,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf31.xlsx,obs31.xlsx,test31.xlsx,,,,,,,,,,,,,,,,,,2,3,1,2,0,0,0,0,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.0273167080013,335.0273167080013,335.0273167080013,335.0273167080013,337.17346374999033,337.17346374999033,337.17346374999033,337.17346374999033,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf31.xlsx,obs31.xlsx,test31.xlsx,,,,,,,,,,,,,,,,,,4,2,1,1,0,0,0,0,,,,,,,,,,,,,0,29,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.17346374999033,337.6269226670265,337.6269226670265,337.6269226670265,right,0,0.6342823740560561,338.3087425000267,338.3087425000267,338.3087425000267,338.3087425000267,339.305024292029,339.305024292029,339.305024292029,339.305024292029,339.305024292029,339.305024292029,339.305024292029,339.305024292029,339.305024292029,339.305024292029,right,0.4372537910239771,339.76034491701284,339.76034491701284,339.76034491701284,339.76034491701284,339.76034491701284,339.76034491701284,341.00589095801115,341.00589095801115,341.00589095801115,341.00589095801115,341.00589095801115,341.00589095801115,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf31.xlsx,obs31.xlsx,test31.xlsx,,,,,,,,,,,,,,,,,,4,2,1,1,0,0,0,0,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.00589095801115,341.00589095801115,341.00589095801115,341.00589095801115,343.31753695802763,343.31753695802763,343.31753695802763,343.31753695802763,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf31.xlsx,obs31.xlsx,test31.xlsx,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.31753695802763,343.31753695802763,space,2.5070476660039276,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,2,2,1,17,39,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,348.8406676669838,350.8893877500086,351.32385849999264,351.32385849999264,351.32385849999264,left,0,0.6693336660391651,352.0423332080245,352.0423332080245,352.0423332080245,352.0423332080245,353.0439344170154,353.0439344170154,353.0439344170154,353.0439344170154,353.0439344170154,353.0439344170154,353.0439344170154,353.0439344170154,353.0439344170154,353.0439344170154,right,0.7426158330054022,353.80113183299545,353.80113183299545,353.80113183299545,353.80113183299545,353.80113183299545,353.80113183299545,354.939700582996,354.939700582996,354.939700582996,354.939700582996,354.939700582996,354.939700582996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.8893877500086,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,2,2,1,17,39,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.939700582996,354.939700582996,354.939700582996,354.939700582996,356.9971136249951,356.9971136249951,356.9971136249951,356.9971136249951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,3,1,1,47,18,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,356.9971136249951,357.4761546669761,357.4761546669761,357.4761546669761,left,0,3.6781996249919757,361.1879285830073,361.1879285830073,361.1879285830073,361.1879285830073,362.1840319579933,362.1840319579933,362.1840319579933,362.1840319579933,362.1840319579933,362.1840319579933,362.1840319579933,362.1840319579933,362.1840319579933,362.1840319579933,left,0.437710165977478,362.63507700001355,362.63507700001355,362.63507700001355,362.63507700001355,362.63507700001355,362.63507700001355,363.76934487500694,363.76934487500694,363.76934487500694,363.76934487500694,363.76934487500694,363.76934487500694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,3,1,1,47,18,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.76934487500694,363.76934487500694,363.76934487500694,363.76934487500694,365.82962720800424,365.82962720800424,365.82962720800424,365.82962720800424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,1,1,1,38,22,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,365.82962720800424,366.3080457079923,366.3080457079923,366.3080457079923,right,0,2.0814450830221176,368.4121376249823,368.4121376249823,368.4121376249823,368.4121376249823,369.41266787500354,369.41266787500354,369.41266787500354,369.41266787500354,369.41266787500354,369.41266787500354,369.41266787500354,369.41266787500354,369.41266787500354,369.41266787500354,right,0.6759129989659414,370.10562295798445,370.10562295798445,370.10562295798445,370.10562295798445,370.10562295798445,370.10562295798445,371.24664645799203,371.24664645799203,371.24664645799203,371.24664645799203,371.24664645799203,371.24664645799203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,1,1,1,38,22,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.24664645799203,371.24664645799203,371.24664645799203,371.24664645799203,373.4100969170104,373.4100969170104,373.4100969170104,373.4100969170104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,3,2,2,37,47,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,373.4100969170104,373.85850812500576,373.85850812500576,373.85850812500576,right,0,1.0821093739941716,374.9668418330257,374.9668418330257,374.9668418330257,374.9668418330257,375.96401024999795,375.96401024999795,375.96401024999795,375.96401024999795,375.96401024999795,375.96401024999795,375.96401024999795,375.96401024999795,375.96401024999795,375.96401024999795,right,0.7323397499858402,376.7117929169908,376.7117929169908,376.7117929169908,376.7117929169908,376.7117929169908,376.7117929169908,377.92805712501286,377.92805712501286,377.92805712501286,377.92805712501286,377.92805712501286,377.92805712501286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,3,2,2,37,47,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.92805712501286,377.92805712501286,377.92805712501286,377.92805712501286,380.0670252920245,380.0670252920245,380.0670252920245,380.0670252920245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,1,2,2,41,42,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,380.0670252920245,380.53440670802956,380.53440670802956,380.53440670802956,left,0,1.5556844579987228,382.1187580830301,382.1187580830301,382.1187580830301,382.1187580830301,383.1147495000041,383.1147495000041,383.1147495000041,383.1147495000041,383.1147495000041,383.1147495000041,383.1147495000041,383.1147495000041,383.1147495000041,383.1147495000041,left,2.0833345830324106,385.21150183299324,385.21150183299324,385.21150183299324,385.21150183299324,385.21150183299324,385.21150183299324,386.4539332080167,386.4539332080167,386.4539332080167,386.4539332080167,386.4539332080167,386.4539332080167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,1,2,2,41,42,,,,,,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.4539332080167,386.4539332080167,386.4539332080167,386.4539332080167,388.5515647500288,388.5515647500288,388.5515647500288,388.5515647500288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,2,1,1,52,35,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,388.5515647500288,389.0183820420061,389.0183820420061,389.0183820420061,right,0,0.8277464580023661,389.87957841699244,389.87957841699244,389.87957841699244,389.87957841699244,390.87941350002075,390.87941350002075,390.87941350002075,390.87941350002075,390.87941350002075,390.87941350002075,390.87941350002075,390.87941350002075,390.87941350002075,390.87941350002075,right,0.7364911659969948,391.6288595420192,391.6288595420192,391.6288595420192,391.6288595420192,391.6288595420192,391.6288595420192,392.8875752079766,392.8875752079766,392.8875752079766,392.8875752079766,392.8875752079766,392.8875752079766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,2,1,1,52,35,,,,,,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.8875752079766,392.8875752079766,392.8875752079766,392.8875752079766,394.9628299580072,394.9628299580072,394.9628299580072,394.9628299580072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,3,1,2,51,37,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,394.9628299580072,395.4406690829783,395.4406690829783,395.4406690829783,right,0,3.486833958013449,398.9647138750297,398.9647138750297,398.9647138750297,398.9647138750297,399.9608049999806,399.9608049999806,399.9608049999806,399.9608049999806,399.9608049999806,399.9608049999806,399.9608049999806,399.9608049999806,399.9608049999806,399.9608049999806,right,0.4489945829845965,400.43401233298937,400.43401233298937,400.43401233298937,400.43401233298937,400.43401233298937,400.43401233298937,401.65806300000986,401.65806300000986,401.65806300000986,401.65806300000986,401.65806300000986,401.65806300000986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,3,1,2,51,37,,,,,,,,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.65806300000986,401.65806300000986,401.65806300000986,401.65806300000986,403.73275379202096,403.73275379202096,403.73275379202096,403.73275379202096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,2,2,1,32,47,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,403.73275379202096,404.2073227079818,404.2073227079818,404.2073227079818,left,0,1.9122867499827407,406.1653831669828,406.1653831669828,406.1653831669828,406.1653831669828,407.16379933297867,407.16379933297867,407.16379933297867,407.16379933297867,407.16379933297867,407.16379933297867,407.16379933297867,407.16379933297867,407.16379933297867,407.16379933297867,left,0.49285049899481237,407.684240875009,407.684240875009,407.684240875009,407.684240875009,407.684240875009,407.684240875009,408.82903366698883,408.82903366698883,408.82903366698883,408.82903366698883,408.82903366698883,408.82903366698883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,2,2,1,32,47,,,,,,,,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.82903366698883,408.82903366698883,408.82903366698883,408.82903366698883,411.0253801670042,411.0253801670042,411.0253801670042,411.0253801670042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,1,1,2,34,42,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,411.0253801670042,411.47719895798946,411.47719895798946,411.47719895798946,right,0,1.8485251660458744,413.384642250021,413.384642250021,413.384642250021,413.384642250021,414.38354100001743,414.38354100001743,414.38354100001743,414.38354100001743,414.38354100001743,414.38354100001743,414.38354100001743,414.38354100001743,414.38354100001743,414.38354100001743,left,0.6373522490030155,415.04419475002214,415.04419475002214,415.04419475002214,415.04419475002214,415.04419475002214,415.04419475002214,416.508649083029,416.508649083029,416.508649083029,416.508649083029,416.508649083029,416.508649083029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,0,1,1,2,34,42,,,,,,,,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.508649083029,416.508649083029,416.508649083029,416.508649083029,418.7836923750001,418.7836923750001,418.7836923750001,418.7836923750001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,,,,,,,0,1,1,1,26,34,right,low,34,0.9084769056677844,0.6004941398057339,,,,,0,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.7836923750001,420.65114741702564,421.09056045801844,421.09056045801844,422.0010435000295,422.9906125830021,422.9906125830021,422.9906125830021,423.06003691698425,423.06003691698425,423.06003691698425,423.06003691698425,423.06003691698425,423.06003691698425,423.66812733298866,424.6816323749954,424.6816323749954,424.6816323749954,424.6816323749954,424.6816323749954,424.6816323749954,424.6816323749954,424.6816323749954,424.6816323749954,424.6816323749954,426.8347018749919,426.8347018749919,426.8347018749919,426.8347018749919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,,,,,,,0,2,2,2,53,29,left,high,53,1.792387255069631,1.255269400704353,,,,,0,1,1,1,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.8347018749919,427.29120504198363,427.29120504198363,429.08373983297497,430.073392833001,430.073392833001,430.073392833001,430.1290921670152,430.1290921670152,430.1290921670152,430.1290921670152,430.1290921670152,430.1290921670152,431.3671627920121,432.35718687501503,432.3919507919927,432.3919507919927,432.3919507919927,432.3919507919927,432.3919507919927,432.3919507919927,432.3919507919927,432.3919507919927,432.3919507919927,434.46447020798223,434.46447020798223,434.46447020798223,434.46447020798223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,,,,,,,0,3,1,1,58,30,left,high,58,0.8111036124839661,0.7547224616694679,,,,,0,1,1,1,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.46447020798223,434.93958354200004,434.93958354200004,435.7509133749991,436.73910608299775,436.73910608299775,436.73910608299775,436.7771964169806,436.7771964169806,436.7771964169806,436.7771964169806,436.7771964169806,436.7771964169806,437.5171057499829,438.50683608301915,438.5417046250077,438.5417046250077,438.5417046250077,438.5417046250077,438.5417046250077,438.5417046250077,438.5417046250077,438.5417046250077,438.5417046250077,440.606704292004,440.606704292004,440.606704292004,440.606704292004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
slf32.xlsx,obs32.xlsx,test32.xlsx,,,,,,,0,2,1,1,42,44,right,high,44,1.323353759925897,0.9140073463637473,,,,,0,1,1,1,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.606704292004,441.0848572499817,441.0848572499817,442.40729125001235,443.4014566669939,443.4070357499877,443.4070357499877,443.42528924997896,443.42528924997896,443.42528924997896,443.42528924997896,443.42528924997896,443.42528924997896,444.3241117079742,445.31683512497693,445.3469488330302,445.3469488330302,445.3469488330302,445.3469488330302,445.3469488330302,445.3469488330302,445.3469488330302,445.3469488330302,445.3469488330302,447.4398789170082,447.4398789170082,447.4398789170082,447.4398789170082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h49.23.505,Pattern_3,2022.2.4,None,
