slf_file,obs_file,test_file,slf_condition,slf_pair_pat,slf_order_pat,slf_conf_pat,slf_reward_left,slf_reward_right,obs_condition,obs_pair_pat,obs_order_pat,obs_conf_pat,obs_reward_left,obs_reward_right,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,test_condition,test_pair_pat,test_order_pat,test_conf_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,SLF_INSTR.started,SLF_IMG_FIX.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_LEFT.stopped,SLF_IMG_RIGHT.stopped,SLF_IMG_RESP.stopped,SLF_IMG_FIX.stopped,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_IMGFB_FIX.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_IMGFB_FIX.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,OBS_INSTR.started,OBS_IMG_FIX.started,OBS_IMGFB_FRAME.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMG_FIX.stopped,OBS_IMGFB_FRAME.stopped,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_CONF_FIX.started,OBS_CONFFB_FRAME.started,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONF_FIX.stopped,OBS_CONFFB_FRAME.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_INSTR.stopped,TEST_IMG_FIX.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_LEFT.stopped,TEST_IMG_RIGHT.stopped,TEST_IMG_RESP.stopped,TEST_IMG_FIX.stopped,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_IMGFB_FIX.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_IMGFB_FIX.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,participant,date,expName,psychopyVersion,frameRate,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,0,2,2,2,63,45,right,low,45,1.137860019088111,0.1210825353131101,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.216938374971505,32.5342486659647,32.778071416018065,32.778071416018065,32.778071416018065,34.259972999978345,34.514904790965375,34.514904790965375,34.514904790965375,34.514904790965375,34.514904790965375,34.514904790965375,34.514904790965375,34.514904790965375,34.514904790965375,34.9549613330164,34.9549613330164,34.9549613330164,34.9549613330164,34.9549613330164,34.9549613330164,34.9549613330164,34.9549613330164,34.9549613330164,34.9549613330164,35.28294120798819,35.28294120798819,35.28294120798819,35.28294120798819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,0,3,1,1,53,15,left,low,53,1.182594212648595,1.239309994590451,,,,,0,0,0,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.28294120798819,35.56003137497464,35.56003137497464,35.56003137497464,37.06103762501152,37.34032895800192,37.34032895800192,37.34032895800192,37.34032895800192,37.34032895800192,37.34032895800192,37.34032895800192,37.34032895800192,37.34032895800192,38.891982749977615,38.891982749977615,38.891982749977615,38.891982749977615,38.891982749977615,38.891982749977615,38.891982749977615,38.891982749977615,38.891982749977615,38.891982749977615,39.22498020797502,39.22498020797502,39.22498020797502,39.22498020797502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,0,1,1,2,35,46,right,low,46,1.535435221973659,0.39881564901611,,,,,0,0,0,0,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.22498020797502,39.493840707989875,39.493840707989875,39.493840707989875,41.356701874989085,41.628080957976636,41.628080957976636,41.628080957976636,41.628080957976636,41.628080957976636,41.628080957976636,41.628080957976636,41.628080957976636,41.628080957976636,42.32597274996806,42.32597274996806,42.32597274996806,42.32597274996806,42.32597274996806,42.32597274996806,42.32597274996806,42.32597274996806,42.32597274996806,42.32597274996806,42.647600332973525,42.647600332973525,42.647600332973525,42.647600332973525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,0,3,2,1,23,46,left,low,23,0.7336790982121868,0.2231343744844985,,,,,0,0,0,0,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.647600332973525,42.92625404096907,42.92625404096907,42.92625404096907,43.97970395797165,44.25706741597969,44.25706741597969,44.25706741597969,44.25706741597969,44.25706741597969,44.25706741597969,44.25706741597969,44.25706741597969,44.25706741597969,44.79006141598802,44.79006141598802,44.79006141598802,44.79006141598802,44.79006141598802,44.79006141598802,44.79006141598802,44.79006141598802,44.79006141598802,44.79006141598802,45.152830332983285,45.152830332983285,45.152830332983285,45.152830332983285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,0,1,2,1,45,20,right,low,20,1.48414291351069,1.169699929432276,,,,,0,0,0,0,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.152830332983285,45.426455250009894,45.426455250009894,45.426455250009894,47.22767566598486,47.50689312501345,47.50689312501345,47.50689312501345,47.50689312501345,47.50689312501345,47.50689312501345,47.50689312501345,47.50689312501345,47.50689312501345,48.98064670799067,48.98064670799067,48.98064670799067,48.98064670799067,48.98064670799067,48.98064670799067,48.98064670799067,48.98064670799067,48.98064670799067,48.98064670799067,49.32974416599609,49.32974416599609,49.32974416599609,49.32974416599609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,0,2,1,2,43,53,right,low,53,0.9448328625272091,0.4718925370411068,,,,,0,0,0,0,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.32974416599609,49.60716770798899,49.60716770798899,49.60716770798899,50.87334045796888,51.144922250008676,51.144922250008676,51.144922250008676,51.144922250008676,51.144922250008676,51.144922250008676,51.144922250008676,51.144922250008676,51.144922250008676,51.92320129100699,51.92320129100699,51.92320129100699,51.92320129100699,51.92320129100699,51.92320129100699,51.92320129100699,51.92320129100699,51.92320129100699,51.92320129100699,52.251052875013556,52.251052875013556,52.251052875013556,52.251052875013556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,0,3,1,1,48,45,left,high,48,0.8836401145992754,0.6923702641804376,,,,,0,0,0,0,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.251052875013556,52.526150540972594,52.526150540972594,52.526150540972594,53.72592275001807,54.00665283296257,54.00665283296257,54.00665283296257,54.00665283296257,54.00665283296257,54.00665283296257,54.00665283296257,54.00665283296257,54.00665283296257,55.005113290972076,55.005113290972076,55.005113290972076,55.005113290972076,55.005113290972076,55.005113290972076,55.005113290972076,55.005113290972076,55.005113290972076,55.005113290972076,55.334247957973275,55.334247957973275,55.334247957973275,55.334247957973275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,0,2,2,1,59,38,right,low,38,1.222356837029504,0.220061950931031,,,,,0,0,0,0,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.334247957973275,55.609728000010364,55.609728000010364,55.609728000010364,57.14241074997699,57.42801912501454,57.42801912501454,57.42801912501454,57.42801912501454,57.42801912501454,57.42801912501454,57.42801912501454,57.42801912501454,57.42801912501454,57.955837332992814,57.955837332992814,57.955837332992814,57.955837332992814,57.955837332992814,57.955837332992814,57.955837332992814,57.955837332992814,57.955837332992814,57.955837332992814,58.28241916600382,58.28241916600382,58.28241916600382,58.28241916600382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,0,1,1,2,32,34,right,low,34,1.275137733155847,0.6384044732453276,,,,,0,0,0,0,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.28241916600382,58.559557707980275,58.559557707980275,58.559557707980275,60.142437333008274,60.427939040993806,60.427939040993806,60.427939040993806,60.427939040993806,60.427939040993806,60.427939040993806,60.427939040993806,60.427939040993806,60.427939040993806,61.37174058298115,61.37174058298115,61.37174058298115,61.37174058298115,61.37174058298115,61.37174058298115,61.37174058298115,61.37174058298115,61.37174058298115,61.37174058298115,61.71618520800257,61.71618520800257,61.71618520800257,61.71618520800257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,3,3,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.71618520800257,62.03581595799187,62.03581595799187,62.276134375017136,62.276134375017136,62.276134375017136,62.57325374998618,62.57325374998618,62.57325374998618,62.63985758298077,None,0,62.63985758298077,62.63985758298077,62.63985758298077,62.63985758298077,62.94327516597696,62.94327516597696,62.94327516597696,62.94327516597696,62.94327516597696,62.94327516597696,62.94327516597696,62.94327516597696,63.27572558296379,63.27572558296379,63.27572558296379,63.27572558296379,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,1,1,2,1,0,0,0,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.27572558296379,63.55659724998986,63.55659724998986,63.55659724998986,63.84271962498315,63.84271962498315,63.84271962498315,63.89002150000306,None,0,63.89002150000306,63.89002150000306,63.89002150000306,63.89002150000306,64.18849745800253,64.18849745800253,64.18849745800253,64.18849745800253,64.18849745800253,64.18849745800253,64.18849745800253,64.18849745800253,64.64959474996431,64.64959474996431,64.64959474996431,64.64959474996431,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,4,5,0,1,0,0,0,0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.64959474996431,64.92565449996619,64.92565449996619,64.92565449996619,65.22323929099366,65.22323929099366,65.22323929099366,65.2556243329891,None,0,65.2556243329891,65.2556243329891,65.2556243329891,65.2556243329891,65.55604229099117,65.55604229099117,65.55604229099117,65.55604229099117,65.55604229099117,65.55604229099117,65.55604229099117,65.55604229099117,65.88499637501081,65.88499637501081,65.88499637501081,65.88499637501081,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,2,2,1,1,0,0,0,0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.88499637501081,66.1589482909767,66.1589482909767,66.1589482909767,66.4566262079752,66.4566262079752,66.4566262079752,66.49207258300157,None,0,66.49207258300157,66.49207258300157,66.49207258300157,66.49207258300157,66.79417479096446,66.79417479096446,66.79417479096446,66.79417479096446,66.79417479096446,66.79417479096446,66.79417479096446,66.79417479096446,67.13949508301448,67.13949508301448,67.13949508301448,67.13949508301448,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,3,1,2,1,0,0,0,0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13949508301448,67.42323575000046,67.42323575000046,67.42323575000046,67.71019879099913,67.71019879099913,67.71019879099913,67.74656975001562,None,0,67.74656975001562,67.74656975001562,67.74656975001562,67.74656975001562,68.05600766598945,68.05600766598945,68.05600766598945,68.05600766598945,68.05600766598945,68.05600766598945,68.05600766598945,68.05600766598945,68.38961658300832,68.38961658300832,68.38961658300832,68.38961658300832,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,,,,,,,,,,,,,,,,,,4,3,1,2,0,0,0,0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.38961658300832,68.65982574998634,68.65982574998634,68.65982574998634,68.95663766597863,68.95663766597863,68.95663766597863,68.99145029101055,None,0,68.99145029101055,68.99145029101055,68.99145029101055,68.99145029101055,69.29256229096791,69.29256229096791,69.29256229096791,69.29256229096791,69.29256229096791,69.29256229096791,69.29256229096791,69.29256229096791,69.62746745801996,69.62746745801996,69.62746745801996,69.62746745801996,testl,2023-06-27_19h11.17.272,Pattern_1,2022.2.4,None,
