slf_file,obs_file,test_file,obs_condition,obs_pair_pat,obs_order_pat,obs_conf_pat,obs_reward_left,obs_reward_right,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,slf_condition,slf_pair_pat,slf_order_pat,slf_conf_pat,slf_reward_left,slf_reward_right,test_condition,test_pair_pat,test_order_pat,test_conf_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,OBS_INSTR.started,OBS_IMG_FIX.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMGFB_FRAME.started,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_IMGFB_FRAME.stopped,OBS_IMG_FIX.stopped,OBS_CONF_FIX.started,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONFFB_FRAME.started,OBS_CONFFB_FRAME.stopped,OBS_CONF_FIX.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,SLF_INSTR.started,SLF_IMG_FIX.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_IMG_RESP.rt,SLF_IMGFB_FIX.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_IMGFB_FIX.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_CONF_FIX.started,SLF_CONF_LOW_BOX.started,SLF_CONF_LOW_TEXT.started,SLF_CONF_HIGH_BOX.started,SLF_CONF_HIGH_TEXT.started,SLF_CONF_RESP.started,SLF_CONF_RESP.keys,SLF_CONF_RESP.rt,SLF_CONFFB_FIX.started,SLF_CONFFB_FRAME.started,SLF_CONFFB_LOW_BOX.started,SLF_CONFFB_LOW_TEXT.started,SLF_CONFFB_HIGH_BOX.started,SLF_CONFFB_HIGH_TEXT.started,SLF_CONFFB_FIX.stopped,SLF_CONFFB_FRAME.stopped,SLF_CONFFB_LOW_BOX.stopped,SLF_CONFFB_LOW_TEXT.stopped,SLF_CONFFB_HIGH_BOX.stopped,SLF_CONFFB_HIGH_TEXT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_IMG_FIX.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_IMG_RESP.rt,TEST_IMGFB_FIX.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_IMGFB_FIX.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_CONF_FIX.started,TEST_CONF_LOW_BOX.started,TEST_CONF_LOW_TEXT.started,TEST_CONF_HIGH_BOX.started,TEST_CONF_HIGH_TEXT.started,TEST_CONF_RESP.started,TEST_CONF_RESP.keys,TEST_CONF_RESP.rt,TEST_CONFFB_FIX.started,TEST_CONFFB_FRAME.started,TEST_CONFFB_LOW_BOX.started,TEST_CONFFB_LOW_TEXT.started,TEST_CONFFB_HIGH_BOX.started,TEST_CONFFB_HIGH_TEXT.started,TEST_CONFFB_FIX.stopped,TEST_CONFFB_FRAME.stopped,TEST_CONFFB_LOW_BOX.stopped,TEST_CONFFB_LOW_TEXT.stopped,TEST_CONFFB_HIGH_BOX.stopped,TEST_CONFFB_HIGH_TEXT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,BLOCK_REST_TEXT.started,BLOCK_REST_SKIP.started,BLOCK_REST_SKIP.keys,BLOCK_REST_SKIP.rt,OBS_INSTR.stopped,APPRECIATION.started,participant,date,expName,psychopyVersion,frameRate,
slf41.xlsx,obs41.xlsx,test41.xlsx,,,,,,,,,,,,,,,,,,3,3,2,2,0,0,0,0,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.1094826670014,708.1094826670014,708.1094826670014,708.1094826670014,710.4352764170035,710.4352764170035,710.4352764170035,710.4352764170035,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf41.xlsx,obs41.xlsx,test41.xlsx,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.4352764170035,710.4352764170035,space,1.5444912069942802,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,0,2,1,2,57,55,right,low,55,1.275137733155847,0.6384044732453276,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,715.0018524170155,717.0343361250125,717.4816829590127,717.4816829590127,718.758330792014,719.7466214169981,719.7466214169981,719.7466214169981,719.8077243749867,719.8077243749867,719.8077243749867,719.8077243749867,719.8077243749867,719.8077243749867,720.4314170419821,721.4301548340009,721.458962249977,721.458962249977,721.458962249977,721.458962249977,721.458962249977,721.458962249977,721.458962249977,721.458962249977,721.458962249977,723.5250562090077,723.5250562090077,723.5250562090077,723.5250562090077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,0,3,2,2,38,63,right,low,63,1.693861428586264,0.8722646544411505,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,723.5250562090077,723.9975117500289,723.9975117500289,725.6986327919876,726.6904634590028,726.6904634590028,726.6970765420119,726.7142558749765,726.7142558749765,726.7142558749765,726.7142558749765,726.7142558749765,726.7142558749765,727.5738233340089,728.5643738749786,728.6115715419874,728.6115715419874,728.6115715419874,728.6115715419874,728.6115715419874,728.6115715419874,728.6115715419874,728.6115715419874,728.6115715419874,730.688783583988,730.688783583988,730.688783583988,730.688783583988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,0,1,2,2,43,33,left,low,43,0.8505681683038309,0.7678402270988347,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,730.688783583988,731.1762812089873,731.1762812089873,732.0140451249899,733.0247080419795,733.0247080419795,733.0075055839843,733.034273999976,733.034273999976,733.034273999976,733.034273999976,733.034273999976,733.034273999976,733.7907577920123,734.7821627919911,734.8340572500019,734.8340572500019,734.8340572500019,734.8340572500019,734.8340572500019,734.8340572500019,734.8340572500019,734.8340572500019,734.8340572500019,736.9264829999884,736.9264829999884,736.9264829999884,736.9264829999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,0,3,1,2,61,34,left,low,61,1.165601836228265,0.3667115382693996,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,736.9264829999884,737.396764834004,737.396764834004,738.5644034590223,739.5574136669748,739.5574136669748,739.5630464589922,739.5901839589933,739.5901839589933,739.5901839589933,739.5901839589933,739.5901839589933,739.5901839589933,739.9408524999744,740.9300267089857,740.9674579999992,740.9674579999992,740.9674579999992,740.9674579999992,740.9674579999992,740.9674579999992,740.9674579999992,740.9674579999992,740.9674579999992,743.0395619170158,743.0395619170158,743.0395619170158,743.0395619170158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,0,1,1,1,37,42,left,low,37,0.9084769056677844,0.6004941398057339,,,,,,,,,,,0,1,1,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,743.0395619170158,743.5150861670263,743.5150861670263,744.4241785419872,745.4123600419844,745.4123600419844,745.4123600419844,745.440744624997,745.440744624997,745.440744624997,745.440744624997,745.440744624997,745.440744624997,746.030226584,747.0237027920084,747.045762667025,747.045762667025,747.045762667025,747.045762667025,747.045762667025,747.045762667025,747.045762667025,747.045762667025,747.045762667025,749.1049881670042,749.1049881670042,749.1049881670042,749.1049881670042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,0,2,2,2,60,38,left,low,60,1.792387255069631,1.255269400704353,,,,,,,,,,,0,1,1,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,749.1049881670042,749.5818418340059,749.5818418340059,751.3735857499996,752.3619364170008,752.3619364170008,752.3619364170008,752.3903038750286,752.3903038750286,752.3903038750286,752.3903038750286,752.3903038750286,752.3903038750286,753.6361245840089,754.6304431250319,754.6658928749966,754.6658928749966,754.6658928749966,754.6658928749966,754.6658928749966,754.6658928749966,754.6658928749966,754.6658928749966,754.6658928749966,756.738745916984,756.738745916984,756.738745916984,756.738745916984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,0,3,2,1,28,52,right,high,52,0.8111036124839661,0.7547224616694679,,,,,,,,,,,0,1,1,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,756.738745916984,757.2147784589906,757.2147784589906,758.0312576669967,759.0245784170111,759.0245784170111,759.0245784170111,759.0495434170007,759.0495434170007,759.0495434170007,759.0495434170007,759.0495434170007,759.0495434170007,759.7901726249838,760.780398916977,760.8181113339961,760.8181113339961,760.8181113339961,760.8181113339961,760.8181113339961,760.8181113339961,760.8181113339961,760.8181113339961,760.8181113339961,762.9716827920056,762.9716827920056,762.9716827920056,762.9716827920056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,0,2,1,1,29,47,right,low,47,1.323353759925897,0.9140073463637473,,,,,,,,,,,0,1,1,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,762.9716827920056,763.4311797500122,763.4311797500122,764.7482687919983,765.7457401669817,765.7457401669817,765.7457401669817,765.7900196670089,765.7900196670089,765.7900196670089,765.7900196670089,765.7900196670089,765.7900196670089,766.6904376249877,767.6803191669751,767.7179829999804,767.7179829999804,767.7179829999804,767.7179829999804,767.7179829999804,767.7179829999804,767.7179829999804,767.7179829999804,767.7179829999804,769.7917304169969,769.7917304169969,769.7917304169969,769.7917304169969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,0,1,2,1,40,23,right,high,23,0.8657769303559366,0.8282654323119303,,,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,769.7917304169969,770.2630595419905,770.2630595419905,771.1293232089956,772.1241110839765,772.1241110839765,772.1241110839765,772.1503306250088,772.1503306250088,772.1503306250088,772.1503306250088,772.1503306250088,772.1503306250088,772.9639710839838,773.9637298340094,773.9853404589812,773.9853404589812,773.9853404589812,773.9853404589812,773.9853404589812,773.9853404589812,773.9853404589812,773.9853404589812,773.9853404589812,776.3470915840007,776.3470915840007,776.3470915840007,776.3470915840007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,1,2,2,24,34,,,,,0,1,1,1,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.3470915840007,778.0831209170283,778.5296341669746,778.5296341669746,778.5296341669746,left,0,1.9022641660412773,780.5911552920006,780.5911552920006,780.5911552920006,780.5911552920006,781.5883732090006,781.5883732090006,781.5883732090006,781.5883732090006,781.5883732090006,781.5883732090006,781.5883732090006,781.5883732090006,781.5883732090006,781.5883732090006,right,0.5820336649776436,782.184352124983,782.184352124983,782.184352124983,782.184352124983,782.184352124983,782.184352124983,783.3971665420104,783.3971665420104,783.3971665420104,783.3971665420104,783.3971665420104,783.3971665420104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,1,2,2,24,34,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.3971665420104,783.3971665420104,783.3971665420104,783.3971665420104,785.4585324589862,785.4585324589862,785.4585324589862,785.4585324589862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,2,1,1,61,40,,,,,0,1,1,1,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.4585324589862,785.9286162090139,785.9286162090139,785.9286162090139,right,0,0.7920725820004009,786.7468216670095,786.7468216670095,786.7468216670095,786.7468216670095,787.7400221669814,787.7400221669814,787.7400221669814,787.7400221669814,787.7400221669814,787.7400221669814,787.7400221669814,787.7400221669814,787.7400221669814,787.7400221669814,right,0.5098204570240341,788.266063417017,788.266063417017,788.266063417017,788.266063417017,788.266063417017,788.266063417017,789.5327874170034,789.5327874170034,789.5327874170034,789.5327874170034,789.5327874170034,789.5327874170034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,2,1,1,61,40,,,,,0,1,1,1,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.5327874170034,789.5327874170034,789.5327874170034,789.5327874170034,791.6107163340203,791.6107163340203,791.6107163340203,791.6107163340203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,3,2,2,37,49,,,,,0,1,1,1,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.6107163340203,792.0915187090286,792.0915187090286,792.0915187090286,right,0,0.6722014150000177,792.8374067089753,792.8374067089753,792.8374067089753,792.8374067089753,793.8583912919858,793.8583912919858,793.8583912919858,793.8583912919858,793.8583912919858,793.8583912919858,793.8583912919858,793.8583912919858,793.8583912919858,793.8583912919858,left,0.40871637396048754,794.2885295840097,794.2885295840097,794.2885295840097,794.2885295840097,794.2885295840097,794.2885295840097,795.5104794169893,795.5104794169893,795.5104794169893,795.5104794169893,795.5104794169893,795.5104794169893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,3,2,2,37,49,,,,,0,1,1,1,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.5104794169893,795.5104794169893,795.5104794169893,795.5104794169893,797.626150917029,797.626150917029,797.626150917029,797.626150917029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,2,2,2,48,59,,,,,0,1,1,1,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.626150917029,798.0967985420139,798.0967985420139,798.0967985420139,left,0,1.0475845410255715,799.1878738750238,799.1878738750238,799.1878738750238,799.1878738750238,800.1857596249902,800.1857596249902,800.1857596249902,800.1857596249902,800.1857596249902,800.1857596249902,800.1857596249902,800.1857596249902,800.1857596249902,800.1857596249902,left,0.5838598740519956,800.7870899169939,800.7870899169939,800.7870899169939,800.7870899169939,800.7870899169939,800.7870899169939,802.0282629170106,802.0282629170106,802.0282629170106,802.0282629170106,802.0282629170106,802.0282629170106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,2,2,2,48,59,,,,,0,1,1,1,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.0282629170106,802.0282629170106,802.0282629170106,802.0282629170106,804.1743584590149,804.1743584590149,804.1743584590149,804.1743584590149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,1,1,2,39,28,,,,,0,1,1,1,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.1743584590149,804.6398312919773,804.6398312919773,804.6398312919773,right,0,1.081335207039956,805.7759659999865,805.7759659999865,805.7759659999865,805.7759659999865,806.7819136669859,806.7819136669859,806.7819136669859,806.7819136669859,806.7819136669859,806.7819136669859,806.7819136669859,806.7819136669859,806.7819136669859,806.7819136669859,right,0.5019742489675991,807.3008525419864,807.3008525419864,807.3008525419864,807.3008525419864,807.3008525419864,807.3008525419864,808.7428487500292,808.7428487500292,808.7428487500292,808.7428487500292,808.7428487500292,808.7428487500292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,1,1,2,39,28,,,,,0,1,1,1,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.7428487500292,808.7428487500292,808.7428487500292,808.7428487500292,810.9059412089991,810.9059412089991,810.9059412089991,810.9059412089991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,3,1,2,41,41,,,,,0,1,1,1,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810.9059412089991,811.3653183340211,811.3653183340211,811.3653183340211,left,0,0.771764166012872,812.1697723750258,812.1697723750258,812.1697723750258,812.1697723750258,813.181710334029,813.181710334029,813.181710334029,813.181710334029,813.181710334029,813.181710334029,813.181710334029,813.181710334029,813.181710334029,813.181710334029,left,0.5807129150489345,813.7835414590081,813.7835414590081,813.7835414590081,813.7835414590081,813.7835414590081,813.7835414590081,815.0360489590093,815.0360489590093,815.0360489590093,815.0360489590093,815.0360489590093,815.0360489590093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,3,1,2,41,41,,,,,0,1,1,1,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.0360489590093,815.0360489590093,815.0360489590093,815.0360489590093,817.1842783340253,817.1842783340253,817.1842783340253,817.1842783340253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,1,2,1,32,57,,,,,0,1,1,1,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.1842783340253,817.6465216249926,817.6465216249926,817.6465216249926,right,0,0.5824437910341658,818.2539703340153,818.2539703340153,818.2539703340153,818.2539703340153,819.2508565839962,819.2508565839962,819.2508565839962,819.2508565839962,819.2508565839962,819.2508565839962,819.2508565839962,819.2508565839962,819.2508565839962,819.2508565839962,left,0.40936724899802357,819.6792157500167,819.6792157500167,819.6792157500167,819.6792157500167,819.6792157500167,819.6792157500167,820.9128926669946,820.9128926669946,820.9128926669946,820.9128926669946,820.9128926669946,820.9128926669946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,1,2,1,32,57,,,,,0,1,1,1,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.9128926669946,820.9128926669946,820.9128926669946,820.9128926669946,823.0114273750223,823.0114273750223,823.0114273750223,823.0114273750223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,3,2,1,44,39,,,,,0,1,1,1,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.0114273750223,823.4808621249977,823.4808621249977,823.4808621249977,right,0,0.6978646239731461,824.2033712919801,824.2033712919801,824.2033712919801,824.2033712919801,825.2039564169827,825.2039564169827,825.2039564169827,825.2039564169827,825.2039564169827,825.2039564169827,825.2039564169827,825.2039564169827,825.2039564169827,825.2039564169827,right,0.722583499038592,825.955732500006,825.955732500006,825.955732500006,825.955732500006,825.955732500006,825.955732500006,827.1905751670129,827.1905751670129,827.1905751670129,827.1905751670129,827.1905751670129,827.1905751670129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
slf42.xlsx,obs42.xlsx,test42.xlsx,,,,,,,,,,,,0,3,2,1,44,39,,,,,0,1,1,1,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.1905751670129,827.1905751670129,827.1905751670129,827.1905751670129,829.3291125000105,829.3291125000105,829.3291125000105,829.3291125000105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_17h13.44.965,Pattern_4,2022.2.4,None,
