slf_file,obs_file,test_file,slf_condition,slf_pair_pat,slf_order_pat,slf_conf_pat,slf_reward_left,slf_reward_right,obs_condition,obs_pair_pat,obs_order_pat,obs_conf_pat,obs_reward_left,obs_reward_right,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,test_condition,test_pair_pat,test_order_pat,test_conf_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,SLF_INSTR.started,SLF_IMG_FIX.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_IMG_RESP.rt,SLF_IMGFB_FIX.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_IMGFB_FIX.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_CONF_FIX.started,SLF_CONF_LOW_BOX.started,SLF_CONF_LOW_TEXT.started,SLF_CONF_HIGH_BOX.started,SLF_CONF_HIGH_TEXT.started,SLF_CONF_RESP.started,SLF_CONF_RESP.keys,SLF_CONF_RESP.rt,SLF_CONFFB_FIX.started,SLF_CONFFB_FRAME.started,SLF_CONFFB_LOW_BOX.started,SLF_CONFFB_LOW_TEXT.started,SLF_CONFFB_HIGH_BOX.started,SLF_CONFFB_HIGH_TEXT.started,SLF_CONFFB_FIX.stopped,SLF_CONFFB_FRAME.stopped,SLF_CONFFB_LOW_BOX.stopped,SLF_CONFFB_LOW_TEXT.stopped,SLF_CONFFB_HIGH_BOX.stopped,SLF_CONFFB_HIGH_TEXT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,OBS_INSTR.started,OBS_IMG_FIX.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMGFB_FRAME.started,OBS_IMGFB_FRAME.stopped,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_IMG_FIX.stopped,OBS_CONF_FIX.started,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONFFB_FRAME.started,OBS_CONFFB_FRAME.stopped,OBS_CONF_FIX.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_IMG_FIX.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_IMG_RESP.rt,TEST_IMGFB_FIX.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_IMGFB_FIX.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_CONF_FIX.started,TEST_CONF_LOW_BOX.started,TEST_CONF_LOW_TEXT.started,TEST_CONF_HIGH_BOX.started,TEST_CONF_HIGH_TEXT.started,TEST_CONF_RESP.started,TEST_CONF_RESP.keys,TEST_CONF_RESP.rt,TEST_CONFFB_FIX.started,TEST_CONFFB_FRAME.started,TEST_CONFFB_LOW_BOX.started,TEST_CONFFB_LOW_TEXT.started,TEST_CONFFB_HIGH_BOX.started,TEST_CONFFB_HIGH_TEXT.started,TEST_CONFFB_FIX.stopped,TEST_CONFFB_FRAME.stopped,TEST_CONFFB_LOW_BOX.stopped,TEST_CONFFB_LOW_TEXT.stopped,TEST_CONFFB_HIGH_BOX.stopped,TEST_CONFFB_HIGH_TEXT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,TEST_IMG_LEFT.stopped,TEST_IMG_RIGHT.stopped,TEST_IMG_RESP.stopped,TEST_IMG_FIX.stopped,BLOCK_REST_TEXT.started,BLOCK_REST_SKIP.started,BLOCK_REST_SKIP.keys,BLOCK_REST_SKIP.rt,APPRECIATION.started,participant,date,expName,psychopyVersion,frameRate,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,2,2,2,53,29,left,high,53,1.792387255069631,1.255269400704353,,,,,0,0,0,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.77480191702489,108.22367279202444,108.22367279202444,110.02484058402479,111.02308379200986,111.00594379199902,111.00594379199902,111.0580933340243,111.0580933340243,111.0580933340243,111.0580933340243,111.0580933340243,111.0580933340243,112.30070750002051,113.30076320900116,113.33247137500439,113.33247137500439,113.33247137500439,113.33247137500439,113.33247137500439,113.33247137500439,113.33247137500439,113.33247137500439,113.33247137500439,115.37203220900847,115.37203220900847,115.37203220900847,115.37203220900847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,3,1,1,58,30,left,high,58,0.8111036124839661,0.7547224616694679,,,,,0,0,0,0,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.37203220900847,115.85083145904355,115.85083145904355,116.65779995900812,117.65106775000459,117.65609704202507,117.65609704202507,117.67756329203257,117.67756329203257,117.67756329203257,117.67756329203257,117.67756329203257,117.67756329203257,118.41685370902997,119.4081227920251,119.45429204200627,119.45429204200627,119.45429204200627,119.45429204200627,119.45429204200627,119.45429204200627,119.45429204200627,119.45429204200627,119.45429204200627,121.50383737502852,121.50383737502852,121.50383737502852,121.50383737502852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,2,1,1,42,44,right,high,44,1.323353759925897,0.9140073463637473,,,,,0,0,0,0,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.50383737502852,121.974691792042,121.974691792042,123.3009990840219,124.2892496670247,124.2892496670247,124.2892496670247,124.32621625001775,124.32621625001775,124.32621625001775,124.32621625001775,124.32621625001775,124.32621625001775,125.22471175005194,126.22398150002118,126.25022741704015,126.25022741704015,126.25022741704015,126.25022741704015,126.25022741704015,126.25022741704015,126.25022741704015,126.25022741704015,126.25022741704015,128.29533579200506,128.29533579200506,128.29533579200506,128.29533579200506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,1,2,1,38,22,right,low,22,0.8657769303559366,0.8282654323119303,,,,,0,0,0,0,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.29533579200506,128.76687200000742,128.76687200000742,129.64039320900338,130.63942754204618,130.62186612503137,130.62186612503137,130.65891079202993,130.65891079202993,130.65891079202993,130.65891079202993,130.65891079202993,130.65891079202993,131.47691395902075,132.4845432920265,132.51561920903623,132.51561920903623,132.51561920903623,132.51561920903623,132.51561920903623,132.51561920903623,132.51561920903623,132.51561920903623,132.51561920903623,134.5873558750027,134.5873558750027,134.5873558750027,134.5873558750027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,3,2,2,29,56,right,low,56,1.415450424791657,0.2183481176907799,,,,,0,0,0,0,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.5873558750027,135.052114250022,135.052114250022,136.46679212502204,137.4566157090012,137.4566157090012,137.4566157090012,137.50125916703837,137.50125916703837,137.50125916703837,137.50125916703837,137.50125916703837,137.50125916703837,137.70619387505576,138.70029895904008,138.72639491700102,138.72639491700102,138.72639491700102,138.72639491700102,138.72639491700102,138.72639491700102,138.72639491700102,138.72639491700102,138.72639491700102,140.77921979204984,140.77921979204984,140.77921979204984,140.77921979204984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,1,1,1,29,39,right,high,39,1.595648022216958,0.5582961508096297,,,,,0,0,0,0,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.77921979204984,141.25744833401404,141.25744833401404,142.85034641704988,143.84106058400357,143.85038908402203,143.85038908402203,143.87604358402314,143.87604358402314,143.87604358402314,143.87604358402314,143.87604358402314,143.87604358402314,144.424135209003,145.43482470902381,145.47194287501043,145.47194287501043,145.47194287501043,145.47194287501043,145.47194287501043,145.47194287501043,145.47194287501043,145.47194287501043,145.47194287501043,147.51078658405459,147.51078658405459,147.51078658405459,147.51078658405459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,3,1,1,38,30,left,high,38,0.4577589144128882,0.9427452012286089,,,,,0,0,0,0,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.51078658405459,147.99073829205008,147.99073829205008,148.45007337501738,149.43939666700317,149.43939666700317,149.43939666700317,149.46689325000625,149.46689325000625,149.46689325000625,149.46689325000625,149.46689325000625,149.46689325000625,150.39008208404994,151.38364712503972,151.42768450005678,151.42768450005678,151.42768450005678,151.42768450005678,151.42768450005678,151.42768450005678,151.42768450005678,151.42768450005678,151.42768450005678,153.478452750016,153.478452750016,153.478452750016,153.478452750016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,0,2,2,1,46,37,left,high,46,1.085565080580571,1.348694341302885,,,,,0,0,0,0,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.478452750016,153.9571579170297,153.9571579170297,155.04254558403045,156.0417207920109,156.0417207920109,156.0417207920109,156.06254212500062,156.06254212500062,156.06254212500062,156.06254212500062,156.06254212500062,156.06254212500062,157.39052300003823,158.38385575002758,158.43305700004566,158.43305700004566,158.43305700004566,158.43305700004566,158.43305700004566,158.43305700004566,158.43305700004566,158.43305700004566,158.43305700004566,160.50115887500579,160.50115887500579,160.50115887500579,160.50115887500579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,4,0,2,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.50115887500579,162.5054583340534,162.95028491702396,162.95028491702396,162.95028491702396,right,0,4.0197503319359384,167.02717191702686,167.02717191702686,167.02717191702686,167.02717191702686,168.03041566704633,168.03041566704633,168.03041566704633,168.03041566704633,168.03041566704633,168.03041566704633,168.03041566704633,168.03041566704633,168.03041566704633,168.03041566704633,right,1.4382447489188053,169.48664595902665,169.48664595902665,169.48664595902665,169.48664595902665,169.48664595902665,169.48664595902665,170.54914641700452,170.54914641700452,170.54914641700452,170.54914641700452,170.54914641700452,170.54914641700452,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,4,0,2,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.54914641700452,170.54914641700452,170.54914641700452,170.54914641700452,172.58895875001326,172.58895875001326,172.58895875001326,172.58895875001326,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,3,2,2,0,0,0,0,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.58895875001326,173.06761891703354,173.06761891703354,173.06761891703354,right,0,3.7375733319786377,176.84666912502144,176.84666912502144,176.84666912502144,176.84666912502144,177.84615904203383,177.84615904203383,177.84615904203383,177.84615904203383,177.84615904203383,177.84615904203383,177.84615904203383,177.84615904203383,177.84615904203383,177.84615904203383,left,0.9579438319196925,178.81755000003614,178.81755000003614,178.81755000003614,178.81755000003614,178.81755000003614,178.81755000003614,179.8729476670269,179.8729476670269,179.8729476670269,179.8729476670269,179.8729476670269,179.8729476670269,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,3,2,2,0,0,0,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.8729476670269,179.8729476670269,179.8729476670269,179.8729476670269,181.91131716704695,181.91131716704695,181.91131716704695,181.91131716704695,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,5,0,1,0,0,0,0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.91131716704695,182.3909090840025,182.3909090840025,182.3909090840025,None,0,,187.42486025003018,187.42486025003018,187.42486025003018,187.42486025003018,188.45087387500098,188.45087387500098,188.45087387500098,188.45087387500098,,,,,,,,,,,,,,,,,,,,,188.45087387500098,188.45087387500098,188.45087387500098,188.45087387500098,190.49410241702572,190.49410241702572,190.49410241702572,190.49410241702572,187.3839762500138,187.3839762500138,187.3839762500138,187.42486025003018,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,2,1,1,2,0,0,0,0,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.49410241702572,190.97464833402773,190.97464833402773,190.97464833402773,right,0,1.2310945819481276,192.2325145000359,192.2325145000359,192.2325145000359,192.2325145000359,193.22468095901422,193.22468095901422,193.22468095901422,193.22468095901422,193.22468095901422,193.22468095901422,193.22468095901422,193.22468095901422,193.22468095901422,193.22468095901422,left,1.4296829989762045,194.66708425001707,194.66708425001707,194.66708425001707,194.66708425001707,194.66708425001707,194.66708425001707,195.72834004205652,195.72834004205652,195.72834004205652,195.72834004205652,195.72834004205652,195.72834004205652,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,2,1,1,2,0,0,0,0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.72834004205652,195.72834004205652,195.72834004205652,195.72834004205652,197.7762165000313,197.7762165000313,197.7762165000313,197.7762165000313,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,3,1,2,0,0,0,0,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197.7762165000313,198.256947417045,198.256947417045,198.256947417045,left,0,2.0986944579635747,200.40418087504804,200.40418087504804,200.40418087504804,200.40418087504804,201.40047566703288,201.40047566703288,201.40047566703288,201.40047566703288,201.40047566703288,201.40047566703288,201.40047566703288,201.40047566703288,201.40047566703288,201.40047566703288,right,1.3111212489311583,202.73375216702698,202.73375216702698,202.73375216702698,202.73375216702698,202.73375216702698,202.73375216702698,203.82024120900314,203.82024120900314,203.82024120900314,203.82024120900314,203.82024120900314,203.82024120900314,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,3,1,2,0,0,0,0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.82024120900314,203.82024120900314,203.82024120900314,203.82024120900314,205.8665686250315,205.8665686250315,205.8665686250315,205.8665686250315,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,1,2,1,0,0,0,0,,,,,,,,,,,,,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.8665686250315,206.34070020902436,206.34070020902436,206.34070020902436,left,0,1.1656200399738736,207.5296584170428,207.5296584170428,207.5296584170428,207.5296584170428,208.5277367500239,208.5277367500239,208.5277367500239,208.5277367500239,208.5277367500239,208.5277367500239,208.5277367500239,208.5277367500239,208.5277367500239,208.5277367500239,right,1.483972081914544,210.02762345905649,210.02762345905649,210.02762345905649,210.02762345905649,210.02762345905649,210.02762345905649,211.1111261670012,211.1111261670012,211.1111261670012,211.1111261670012,211.1111261670012,211.1111261670012,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,1,2,1,0,0,0,0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.1111261670012,211.1111261670012,211.1111261670012,211.1111261670012,213.160475459008,213.160475459008,213.160475459008,213.160475459008,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,2,2,1,0,0,0,0,,,,,,,,,,,,,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.160475459008,213.64004704204854,213.64004704204854,213.64004704204854,right,0,1.3009981240029447,214.97942883404903,214.97942883404903,214.97942883404903,214.97942883404903,215.97842208400834,215.97842208400834,215.97842208400834,215.97842208400834,215.97842208400834,215.97842208400834,215.97842208400834,215.97842208400834,215.97842208400834,215.97842208400834,right,0.7564982899348252,216.75576533400454,216.75576533400454,216.75576533400454,216.75576533400454,216.75576533400454,216.75576533400454,217.87165508401813,217.87165508401813,217.87165508401813,217.87165508401813,217.87165508401813,217.87165508401813,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,1,2,2,1,0,0,0,0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.87165508401813,217.87165508401813,217.87165508401813,217.87165508401813,219.95377275004284,219.95377275004284,219.95377275004284,219.95377275004284,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,6,0,2,0,0,0,0,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.95377275004284,220.42329441703623,220.42329441703623,220.42329441703623,left,0,1.6180134989554062,222.08045791700715,222.08045791700715,222.08045791700715,222.08045791700715,223.07658983400324,223.07658983400324,223.07658983400324,223.07658983400324,223.07658983400324,223.07658983400324,223.07658983400324,223.07658983400324,223.07658983400324,223.07658983400324,left,1.391775831929408,224.48776137502864,224.48776137502864,224.48776137502864,224.48776137502864,224.48776137502864,224.48776137502864,225.55103116703685,225.55103116703685,225.55103116703685,225.55103116703685,225.55103116703685,225.55103116703685,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,4,6,0,2,0,0,0,0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.55103116703685,225.55103116703685,225.55103116703685,225.55103116703685,227.59039387502708,227.59039387502708,227.59039387502708,227.59039387502708,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,2,2,1,2,0,0,0,0,,,,,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.59039387502708,228.06453154201154,228.06453154201154,228.06453154201154,right,0,1.2802697489387356,229.3912513750256,229.3912513750256,229.3912513750256,229.3912513750256,230.3871117090457,230.3871117090457,230.3871117090457,230.3871117090457,230.3871117090457,230.3871117090457,230.3871117090457,230.3871117090457,230.3871117090457,230.3871117090457,left,0.6242738319560885,231.0346857920522,231.0346857920522,231.0346857920522,231.0346857920522,231.0346857920522,231.0346857920522,232.14517725002952,232.14517725002952,232.14517725002952,232.14517725002952,232.14517725002952,232.14517725002952,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,2,2,1,2,0,0,0,0,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.14517725002952,232.14517725002952,232.14517725002952,232.14517725002952,234.24617433402454,234.24617433402454,234.24617433402454,234.24617433402454,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
slfT.xlsx,obsT.xlsx,testT.xlsx,,,,,,,,,,,,,,,,,,3,2,1,1,0,0,0,0,,,,,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.24617433402454,234.72118300001603,234.72118300001603,234.72118300001603,right,0,1.0691091239568777,235.84001429204363,235.84001429204363,235.84001429204363,235.84001429204363,236.84109225001885,236.84109225001885,236.84109225001885,236.84109225001885,236.84109225001885,236.84109225001885,236.84109225001885,236.84109225001885,236.84109225001885,236.84109225001885,right,0.5289532069582492,237.39294508402236,237.39294508402236,237.39294508402236,237.39294508402236,237.39294508402236,237.39294508402236,238.50358704203973,238.50358704203973,238.50358704203973,238.50358704203973,238.50358704203973,238.50358704203973,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h37.43.624,Pattern_1,2022.2.4,None,
