slf_file,obs_file,test_file,slf_condition,slf_pair_pat,slf_order_pat,slf_conf_pat,slf_reward_left,slf_reward_right,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,SLF_INSTR.started,SLF_IMG_FIX.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_IMG_RESP.rt,SLF_IMGFB_FIX.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_IMGFB_FIX.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_CONF_LOW_BOX.started,SLF_CONF_LOW_TEXT.started,SLF_CONF_HIGH_BOX.started,SLF_CONF_HIGH_TEXT.started,SLF_CONF_RESP.started,SLF_CONF_RESP.keys,SLF_CONF_RESP.rt,SLF_CONFFB_FRAME.started,SLF_CONFFB_LOW_BOX.started,SLF_CONFFB_LOW_TEXT.started,SLF_CONFFB_HIGH_BOX.started,SLF_CONFFB_HIGH_TEXT.started,SLF_CONFFB_FRAME.stopped,SLF_CONFFB_LOW_BOX.stopped,SLF_CONFFB_LOW_TEXT.stopped,SLF_CONFFB_HIGH_BOX.stopped,SLF_CONFFB_HIGH_TEXT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,15.577709541015793,15.577709541015793,space,0.5353044159710407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testl,2023-06-26_03h24.29.868,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,0,1,1,1,33,38,0,0,0,0,0,0,0,0,0,0,0,0,,,,,19.16776091599604,21.192502207995858,21.641593499982264,21.641593499982264,21.641593499982264,left,0,0.27184670796850696,23.940099790983368,22.39058920799289,22.39058920799289,22.39058920799289,24.9982251659967,23.386646083032247,23.386646083032247,23.386646083032247,23.386646083032247,23.386646083032247,23.386646083032247,23.386646083032247,23.386646083032247,right,0.5261855000280775,23.940099790983368,23.940099790983368,23.940099790983368,23.940099790983368,23.940099790983368,24.9982251659967,24.9982251659967,24.9982251659967,24.9982251659967,24.9982251659967,,,,,,,,,testl,2023-06-26_03h24.29.868,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,0,1,1,1,33,38,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9982251659967,24.9982251659967,24.9982251659967,24.9982251659967,27.023619208019227,27.023619208019227,27.023619208019227,27.023619208019227,testl,2023-06-26_03h24.29.868,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,0,2,2,2,61,41,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,27.023619208019227,27.49822608300019,27.49822608300019,27.49822608300019,left,0,0.42899895895970985,29.73423433303833,27.949436750030145,27.949436750030145,27.949436750030145,30.77969358302653,28.948211416020058,28.948211416020058,28.948211416020058,28.948211416020058,28.948211416020058,28.948211416020058,28.948211416020058,28.948211416020058,right,0.7765384159865789,29.73423433303833,29.73423433303833,29.73423433303833,29.73423433303833,29.73423433303833,30.77969358302653,30.77969358302653,30.77969358302653,30.77969358302653,30.77969358302653,,,,,,,,,testl,2023-06-26_03h24.29.868,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,0,2,2,2,61,41,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.77969358302653,30.77969358302653,30.77969358302653,30.77969358302653,32.805018624989316,32.805018624989316,32.805018624989316,32.805018624989316,testl,2023-06-26_03h24.29.868,Pattern_1,2022.2.4,None,
game1/slf11.xlsx,game1/obs11.xlsx,game1/test11.xlsx,0,3,1,1,51,24,0,0,0,0,0,2,2,2,0,0,0,0,,,,,,32.805018624989316,33.27965783298714,33.27965783298714,33.27965783298714,left,0,0.2925423340057023,35.15100795798935,33.59742362500401,33.59742362500401,33.59742362500401,36.194462749990635,34.599057833023835,34.599057833023835,34.599057833023835,34.599057833023835,34.599057833023835,34.599057833023835,34.599057833023835,34.599057833023835,right,0.5376564160105772,35.15100795798935,35.15100795798935,35.15100795798935,35.15100795798935,35.15100795798935,36.194462749990635,36.194462749990635,36.194462749990635,36.194462749990635,36.194462749990635,,,,,,,,,testl,2023-06-26_03h24.29.868,Pattern_1,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.194462749990635,36.194462749990635,36.194462749990635,36.194462749990635,,,,,,,,,,
