slf_file,obs_file,test_file,slf_condition,slf_pair_pat,slf_order_pat,slf_reward_left,slf_reward_right,obs_condition,obs_pair_pat,obs_order_pat,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,test_condition,test_pair_pat,test_order_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,SLF_INSTR.started,SLF_INSTR.stopped,SLF_FIX1.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_LEFT.stopped,SLF_IMG_RIGHT.stopped,SLF_IMG_RESP.stopped,SLF_FIX1.stopped,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_FIX2.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_FIX2.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,OBS_INSTR.started,OBS_FIX.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMGFB_FRAME.started,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_IMGFB_FRAME.stopped,OBS_FIX.stopped,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONFFB_FRAME.started,OBS_CONFFB_FRAME.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_FIX1.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_LEFT.stopped,TEST_IMG_RIGHT.stopped,TEST_IMG_RESP.stopped,TEST_FIX1.stopped,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_FIX2.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_FIX2.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,TEST_IMG_RESP.rt,TEST_CONF_LOW_BOX.started,TEST_CONF_LOW_TEXT.started,TEST_CONF_HIGH_BOX.started,TEST_CONF_HIGH_TEXT.started,TEST_CONF_RESP.started,TEST_CONF_RESP.keys,TEST_CONF_RESP.rt,TEST_CONFFB_FRAME.started,TEST_CONFFB_CONF_LOW_BOX.started,TEST_CONFFB_CONF_LOW_TEXT.started,TEST_CONFFB_CONF_HIGH_BOX.started,TEST_CONFFB_CONF_HIGH_TEXT.started,TEST_CONFFB_FRAME.stopped,TEST_CONFFB_CONF_LOW_BOX.stopped,TEST_CONFFB_CONF_LOW_TEXT.stopped,TEST_CONFFB_CONF_HIGH_BOX.stopped,TEST_CONFFB_CONF_HIGH_TEXT.stopped,TEST_CONF_LOW_BOX.stopped,TEST_CONF_LOW_TEXT.stopped,TEST_CONF_HIGH_BOX.stopped,TEST_CONF_HIGH_TEXT.stopped,TEST_CONF_RESP.stopped,BLOCK_REST_TEXT.started,BLOCK_REST_SKIP.started,BLOCK_REST_SKIP.keys,BLOCK_REST_SKIP.rt,participant,date,expName,psychopyVersion,frameRate,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,1,1,2,0,0,0,0,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.82814129197504,76.3231832079764,76.3231832079764,76.3231832079764,,,,,left,0,76.56884737499058,76.56884737499058,76.56884737499058,76.56884737499058,77.06062733297586,77.06062733297586,77.06062733297586,77.06062733297586,,,,,,,,,0.15117512401775457,77.06062733297586,77.06062733297586,77.06062733297586,77.06062733297586,77.06062733297586,left,0.23613041601493023,77.32334324999829,77.32334324999829,77.32334324999829,77.32334324999829,77.32334324999829,77.8453821669973,77.8453821669973,77.8453821669973,77.8453821669973,77.8453821669973,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,1,1,2,0,0,0,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8453821669973,77.8453821669973,77.8453821669973,77.8453821669973,78.37699649998103,78.37699649998103,78.37699649998103,78.37699649998103,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,1,2,1,0,0,0,0,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.37699649998103,78.87332349998178,78.87332349998178,78.87332349998178,,,,,right,0,79.00602708299994,79.00602708299994,79.00602708299994,79.00602708299994,79.50717762499698,79.50717762499698,79.50717762499698,79.50717762499698,,,,,,,,,0.10008558299159631,79.50717762499698,79.50717762499698,79.50717762499698,79.50717762499698,79.50717762499698,None,,80.00714466697536,80.00714466697536,80.00714466697536,80.00714466697536,80.00714466697536,80.62551245797658,80.62551245797658,80.62551245797658,80.62551245797658,80.62551245797658,80.00714466697536,80.00714466697536,80.00714466697536,80.00714466697536,80.00714466697536,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,1,2,1,0,0,0,0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.62551245797658,80.62551245797658,80.62551245797658,80.62551245797658,81.15913449999061,81.15913449999061,81.15913449999061,81.15913449999061,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,1,2,2,0,0,0,0,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.15913449999061,81.6409575829748,81.6409575829748,81.6409575829748,,,,,left,0,81.9187634169939,81.9187634169939,81.9187634169939,81.9187634169939,82.42407916698721,82.42407916698721,82.42407916698721,82.42407916698721,,,,,,,,,0.2569312489940785,82.42407916698721,82.42407916698721,82.42407916698721,82.42407916698721,82.42407916698721,right,0.29869166601565666,82.74113429198042,82.74113429198042,82.74113429198042,82.74113429198042,82.74113429198042,83.28300245798891,83.28300245798891,83.28300245798891,83.28300245798891,83.28300245798891,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,1,2,2,0,0,0,0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.28300245798891,83.28300245798891,83.28300245798891,83.28300245798891,83.81033358298009,83.81033358298009,83.81033358298009,83.81033358298009,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,1,3,1,0,0,0,0,,,,,,,,,,,,,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.81033358298009,84.30658537498675,84.30658537498675,84.30658537498675,,,,,left,0,84.38948625000194,84.38948625000194,84.38948625000194,84.38948625000194,84.88981462499942,84.88981462499942,84.88981462499942,84.88981462499942,,,,,,,,,0.04451279100612737,84.88981462499942,84.88981462499942,84.88981462499942,84.88981462499942,84.88981462499942,None,,85.39056999998866,85.39056999998866,85.39056999998866,85.39056999998866,85.39056999998866,85.9190309580008,85.9190309580008,85.9190309580008,85.9190309580008,85.9190309580008,85.39056999998866,85.39056999998866,85.39056999998866,85.39056999998866,85.39056999998866,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,1,3,1,0,0,0,0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9190309580008,85.9190309580008,85.9190309580008,85.9190309580008,86.44497449998744,86.44497449998744,86.44497449998744,86.44497449998744,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,1,3,2,0,0,0,0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.44497449998744,86.92426220799098,86.92426220799098,86.92426220799098,87.42090412499965,87.42090412499965,87.42090412499965,87.45668316699448,None,0,87.45668316699448,87.45668316699448,87.45668316699448,87.45668316699448,87.95851683299406,87.95851683299406,87.95851683299406,87.95851683299406,87.95851683299406,87.95851683299406,87.95851683299406,87.95851683299406,88.48421474997303,88.48421474997303,88.48421474997303,88.48421474997303,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,2,1,1,0,0,0,0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.48421474997303,88.95696412498364,88.95696412498364,88.95696412498364,89.4546210829867,89.4546210829867,89.4546210829867,89.50561970798299,None,0,89.50561970798299,89.50561970798299,89.50561970798299,89.50561970798299,90.02116512498469,90.02116512498469,90.02116512498469,90.02116512498469,90.02116512498469,90.02116512498469,90.02116512498469,90.02116512498469,90.54776370798936,90.54776370798936,90.54776370798936,90.54776370798936,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,2,1,2,0,0,0,0,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.54776370798936,91.02461837499868,91.02461837499868,91.02461837499868,,,,,right,0,91.12054774997523,91.12054774997523,91.12054774997523,91.12054774997523,91.62333937498624,91.62333937498624,91.62333937498624,91.62333937498624,,,,,,,,,0.07518383298884146,91.62333937498624,91.62333937498624,91.62333937498624,91.62333937498624,91.62333937498624,None,,92.12294879197725,92.12294879197725,92.12294879197725,92.12294879197725,92.12294879197725,92.65180308299023,92.65180308299023,92.65180308299023,92.65180308299023,92.65180308299023,92.12294879197725,92.12294879197725,92.12294879197725,92.12294879197725,92.12294879197725,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,2,1,2,0,0,0,0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.65180308299023,92.65180308299023,92.65180308299023,92.65180308299023,93.18953354199766,93.18953354199766,93.18953354199766,93.18953354199766,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,2,2,1,0,0,0,0,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.18953354199766,93.67296220798744,93.67296220798744,93.67296220798744,94.17094649997307,94.17094649997307,94.17094649997307,94.20870474999538,None,0,94.20870474999538,94.20870474999538,94.20870474999538,94.20870474999538,94.72071937497822,94.72071937497822,94.72071937497822,94.72071937497822,94.72071937497822,94.72071937497822,94.72071937497822,94.72071937497822,95.25073558298755,95.25073558298755,95.25073558298755,95.25073558298755,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,2,2,2,0,0,0,0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.25073558298755,95.74019270797726,95.74019270797726,95.74019270797726,96.23992520797765,96.23992520797765,96.23992520797765,96.27266320798662,None,0,96.27266320798662,96.27266320798662,96.27266320798662,96.27266320798662,96.78902216698043,96.78902216698043,96.78902216698043,96.78902216698043,96.78902216698043,96.78902216698043,96.78902216698043,96.78902216698043,97.31535745799192,97.31535745799192,97.31535745799192,97.31535745799192,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,2,3,1,0,0,0,0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.31535745799192,97.80584312498104,97.80584312498104,97.80584312498104,98.30623295798432,98.30623295798432,98.30623295798432,98.32322754198685,None,0,98.32322754198685,98.32322754198685,98.32322754198685,98.32322754198685,98.82257941699936,98.82257941699936,98.82257941699936,98.82257941699936,98.82257941699936,98.82257941699936,98.82257941699936,98.82257941699936,99.34969212498982,99.34969212498982,99.34969212498982,99.34969212498982,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,2,3,2,0,0,0,0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.34969212498982,99.82427791698137,99.82427791698137,99.82427791698137,100.32122995797545,100.32122995797545,100.32122995797545,100.3497017499758,None,0,100.3497017499758,100.3497017499758,100.3497017499758,100.3497017499758,100.84977204198367,100.84977204198367,100.84977204198367,100.84977204198367,100.84977204198367,100.84977204198367,100.84977204198367,100.84977204198367,101.38339224999072,101.38339224999072,101.38339224999072,101.38339224999072,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,4,0,0,0,0,0,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.38339224999072,101.87086354198982,101.87086354198982,101.87086354198982,102.35724345798371,102.35724345798371,102.35724345798371,102.3830887079821,None,0,102.3830887079821,102.3830887079821,102.3830887079821,102.3830887079821,102.88310604199069,102.88310604199069,102.88310604199069,102.88310604199069,102.88310604199069,102.88310604199069,102.88310604199069,102.88310604199069,103.41749199997867,103.41749199997867,103.41749199997867,103.41749199997867,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,1,1,0,0,0,0,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.41749199997867,103.88982637500158,103.88982637500158,103.88982637500158,104.38957216698327,104.38957216698327,104.38957216698327,104.43886720799492,None,0,104.43886720799492,104.43886720799492,104.43886720799492,104.43886720799492,104.9554947919969,104.9554947919969,104.9554947919969,104.9554947919969,104.9554947919969,104.9554947919969,104.9554947919969,104.9554947919969,105.48558008298278,105.48558008298278,105.48558008298278,105.48558008298278,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,3,2,0,0,0,0,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.48558008298278,105.97086520798621,105.97086520798621,105.97086520798621,106.45715495798504,106.45715495798504,106.45715495798504,106.4842047499842,None,0,106.4842047499842,106.4842047499842,106.4842047499842,106.4842047499842,106.98442741698818,106.98442741698818,106.98442741698818,106.98442741698818,106.98442741698818,106.98442741698818,106.98442741698818,106.98442741698818,107.51767304199166,107.51767304199166,107.51767304199166,107.51767304199166,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,1,2,0,0,0,0,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.51767304199166,108.00423512500129,108.00423512500129,108.00423512500129,108.48998904199107,108.48998904199107,108.48998904199107,108.51638458299567,None,0,108.51638458299567,108.51638458299567,108.51638458299567,108.51638458299567,109.01643541699741,109.01643541699741,109.01643541699741,109.01643541699741,109.01643541699741,109.01643541699741,109.01643541699741,109.01643541699741,109.55221216697828,109.55221216697828,109.55221216697828,109.55221216697828,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,5,0,0,0,0,0,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.55221216697828,110.03972512498149,110.03972512498149,110.03972512498149,110.53919058298925,110.53919058298925,110.53919058298925,110.57197424999322,None,0,110.57197424999322,110.57197424999322,110.57197424999322,110.57197424999322,111.08894108299864,111.08894108299864,111.08894108299864,111.08894108299864,111.08894108299864,111.08894108299864,111.08894108299864,111.08894108299864,111.62252487498336,111.62252487498336,111.62252487498336,111.62252487498336,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,2,1,0,0,0,0,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.62252487498336,112.1068341669743,112.1068341669743,112.1068341669743,112.60456170799443,112.60456170799443,112.60456170799443,112.62066845799563,None,0,112.62066845799563,112.62066845799563,112.62066845799563,112.62066845799563,113.12078199998359,113.12078199998359,113.12078199998359,113.12078199998359,113.12078199998359,113.12078199998359,113.12078199998359,113.12078199998359,113.65045212497353,113.65045212497353,113.65045212497353,113.65045212497353,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,3,1,0,0,0,0,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.65045212497353,114.13746908298344,114.13746908298344,114.13746908298344,114.62321095800144,114.62321095800144,114.62321095800144,114.65074704197468,None,0,114.65074704197468,114.65074704197468,114.65074704197468,114.65074704197468,115.14906341698952,115.14906341698952,115.14906341698952,115.14906341698952,115.14906341698952,115.14906341698952,115.14906341698952,115.14906341698952,115.69081966698286,115.69081966698286,115.69081966698286,115.69081966698286,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,2,2,0,0,0,0,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.69081966698286,116.17079912498593,116.17079912498593,116.17079912498593,116.67301529197721,116.67301529197721,116.67301529197721,116.72193549998337,None,0,116.72193549998337,116.72193549998337,116.72193549998337,116.72193549998337,117.23878558300203,117.23878558300203,117.23878558300203,117.23878558300203,117.23878558300203,117.23878558300203,117.23878558300203,117.23878558300203,117.7724647919822,117.7724647919822,117.7724647919822,117.7724647919822,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,6,0,0,0,0,0,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.7724647919822,118.25655362498946,118.25655362498946,118.25655362498946,118.75439324998297,118.75439324998297,118.75439324998297,118.7706059999764,None,0,118.7706059999764,118.7706059999764,118.7706059999764,118.7706059999764,119.26859404199058,119.26859404199058,119.26859404199058,119.26859404199058,119.26859404199058,119.26859404199058,119.26859404199058,119.26859404199058,119.80305537499953,119.80305537499953,119.80305537499953,119.80305537499953,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,4,0,0,0,0,0,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.80305537499953,120.29046020799433,120.29046020799433,120.29046020799433,120.78756437500124,120.78756437500124,120.78756437500124,120.7994951249857,None,0,120.7994951249857,120.7994951249857,120.7994951249857,120.7994951249857,121.30061720797676,121.30061720797676,121.30061720797676,121.30061720797676,121.30061720797676,121.30061720797676,121.30061720797676,121.30061720797676,121.83660324997618,121.83660324997618,121.83660324997618,121.83660324997618,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,1,1,0,0,0,0,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.83660324997618,122.33980587497354,122.33980587497354,122.33980587497354,122.85553216698463,122.85553216698463,122.85553216698463,122.85553216698463,None,0,122.85553216698463,122.85553216698463,122.85553216698463,122.85553216698463,123.35606549997465,123.35606549997465,123.35606549997465,123.35606549997465,123.35606549997465,123.35606549997465,123.35606549997465,123.35606549997465,123.88964991699322,123.88964991699322,123.88964991699322,123.88964991699322,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,3,2,0,0,0,0,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.88964991699322,124.37370916697546,124.37370916697546,124.37370916697546,124.87071895800182,124.87071895800182,124.87071895800182,124.8873223749979,None,0,124.8873223749979,124.8873223749979,124.8873223749979,124.8873223749979,125.38228345799143,125.38228345799143,125.38228345799143,125.38228345799143,125.38228345799143,125.38228345799143,125.38228345799143,125.38228345799143,125.92291395799839,125.92291395799839,125.92291395799839,125.92291395799839,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,1,2,0,0,0,0,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.92291395799839,126.40719083297881,126.40719083297881,126.40719083297881,126.90422208298696,126.90422208298696,126.90422208298696,126.93747504198109,None,0,126.93747504198109,126.93747504198109,126.93747504198109,126.93747504198109,127.43733887499548,127.43733887499548,127.43733887499548,127.43733887499548,127.43733887499548,127.43733887499548,127.43733887499548,127.43733887499548,127.9738347499806,127.9738347499806,127.9738347499806,127.9738347499806,,,,,,,,,,,,,,,,,,,,,,,,,,,,testll,2023-06-23_19h01.08.776,Pattern_1,2022.2.4,None,
