slf_file,obs_file,test_file,slf_condition,slf_pair_pat,slf_order_pat,slf_conf_pat,slf_reward_left,slf_reward_right,obs_condition,obs_pair_pat,obs_order_pat,obs_conf_pat,obs_reward_left,obs_reward_right,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,test_condition,test_pair_pat,test_order_pat,test_conf_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,SLF_INSTR.started,SLF_IMG_FIX.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_IMG_RESP.rt,SLF_IMGFB_FIX.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_IMGFB_FIX.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_CONF_FIX.started,SLF_CONF_LOW_BOX.started,SLF_CONF_LOW_TEXT.started,SLF_CONF_HIGH_BOX.started,SLF_CONF_HIGH_TEXT.started,SLF_CONF_RESP.started,SLF_CONF_RESP.keys,SLF_CONF_RESP.rt,SLF_CONFFB_FIX.started,SLF_CONFFB_FRAME.started,SLF_CONFFB_LOW_BOX.started,SLF_CONFFB_LOW_TEXT.started,SLF_CONFFB_HIGH_BOX.started,SLF_CONFFB_HIGH_TEXT.started,SLF_CONFFB_FIX.stopped,SLF_CONFFB_FRAME.stopped,SLF_CONFFB_LOW_BOX.stopped,SLF_CONFFB_LOW_TEXT.stopped,SLF_CONFFB_HIGH_BOX.stopped,SLF_CONFFB_HIGH_TEXT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,OBS_INSTR.started,OBS_IMG_FIX.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMGFB_FRAME.started,OBS_IMGFB_FRAME.stopped,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_IMG_FIX.stopped,OBS_CONF_FIX.started,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONFFB_FRAME.started,OBS_CONFFB_FRAME.stopped,OBS_CONF_FIX.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_IMG_FIX.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_IMG_RESP.rt,TEST_IMGFB_FIX.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_IMGFB_FIX.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_CONF_FIX.started,TEST_CONF_LOW_BOX.started,TEST_CONF_LOW_TEXT.started,TEST_CONF_HIGH_BOX.started,TEST_CONF_HIGH_TEXT.started,TEST_CONF_RESP.started,TEST_CONF_RESP.keys,TEST_CONF_RESP.rt,TEST_CONFFB_FIX.started,TEST_CONFFB_FRAME.started,TEST_CONFFB_LOW_BOX.started,TEST_CONFFB_LOW_TEXT.started,TEST_CONFFB_HIGH_BOX.started,TEST_CONFFB_HIGH_TEXT.started,TEST_CONFFB_FIX.stopped,TEST_CONFFB_FRAME.stopped,TEST_CONFFB_LOW_BOX.stopped,TEST_CONFFB_LOW_TEXT.stopped,TEST_CONFFB_HIGH_BOX.stopped,TEST_CONFFB_HIGH_TEXT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,TEST_CONF_FIX.stopped,TEST_CONF_LOW_BOX.stopped,TEST_CONF_LOW_TEXT.stopped,TEST_CONF_HIGH_BOX.stopped,TEST_CONF_HIGH_TEXT.stopped,TEST_CONF_RESP.stopped,BLOCK_REST_TEXT.started,BLOCK_REST_SKIP.started,BLOCK_REST_SKIP.keys,BLOCK_REST_SKIP.rt,SLF_INSTR.stopped,SLF_CONF_FIX.stopped,SLF_CONF_LOW_BOX.stopped,SLF_CONF_LOW_TEXT.stopped,SLF_CONF_HIGH_BOX.stopped,SLF_CONF_HIGH_TEXT.stopped,SLF_CONF_RESP.stopped,APPRECIATION.started,participant,date,expName,psychopyVersion,frameRate,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,3,1,1,2,0,0,0,0,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.31207208300475,304.31207208300475,304.31207208300475,304.31207208300475,306.6041287080152,306.6041287080152,306.6041287080152,306.6041287080152,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,1,2,1,2,0,0,0,0,,,,,,,,,,,,,0,21,21,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.6041287080152,307.0729662080412,307.0729662080412,307.0729662080412,right,0,0.7870719159254804,307.89646854100283,307.89646854100283,307.89646854100283,307.89646854100283,308.8946657500346,308.8946657500346,308.8946657500346,308.8946657500346,308.8946657500346,308.8946657500346,308.8946657500346,308.8946657500346,308.8946657500346,308.8946657500346,left,0.48308004200225696,309.3931693750201,309.3931693750201,309.3931693750201,309.3931693750201,309.3931693750201,309.3931693750201,310.54200775001664,310.54200775001664,310.54200775001664,310.54200775001664,310.54200775001664,310.54200775001664,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,1,2,1,2,0,0,0,0,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.54200775001664,310.54200775001664,310.54200775001664,310.54200775001664,312.6935139160487,312.6935139160487,312.6935139160487,312.6935139160487,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,4,6,0,2,0,0,0,0,,,,,,,,,,,,,0,22,22,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.6935139160487,313.16675941599533,313.16675941599533,313.16675941599533,right,0,1.8712269579409622,315.08621091599343,315.08621091599343,315.08621091599343,315.08621091599343,316.0864956250298,316.0864956250298,316.0864956250298,316.0864956250298,316.0864956250298,316.0864956250298,316.0864956250298,316.0864956250298,316.0864956250298,316.0864956250298,left,0.5495882909744978,316.652148083027,316.652148083027,316.652148083027,316.652148083027,316.652148083027,316.652148083027,317.7675980000058,317.7675980000058,317.7675980000058,317.7675980000058,317.7675980000058,317.7675980000058,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,4,6,0,2,0,0,0,0,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.7675980000058,317.7675980000058,317.7675980000058,317.7675980000058,319.8398473749985,319.8398473749985,319.8398473749985,319.8398473749985,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,2,2,2,1,0,0,0,0,,,,,,,,,,,,,0,23,23,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.8398473749985,320.3058396250126,320.3058396250126,320.3058396250126,left,0,1.4786266660084948,321.8172161660041,321.8172161660041,321.8172161660041,321.8172161660041,322.8218092500465,322.8218092500465,322.8218092500465,322.8218092500465,322.8218092500465,322.8218092500465,322.8218092500465,322.8218092500465,322.8218092500465,322.8218092500465,right,0.881366458022967,323.7495513330214,323.7495513330214,323.7495513330214,323.7495513330214,323.7495513330214,323.7495513330214,324.98164837504737,324.98164837504737,324.98164837504737,324.98164837504737,324.98164837504737,324.98164837504737,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,2,2,2,1,0,0,0,0,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.98164837504737,324.98164837504737,324.98164837504737,324.98164837504737,327.05103387503186,327.05103387503186,327.05103387503186,327.05103387503186,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,3,2,2,1,0,0,0,0,,,,,,,,,,,,,0,24,24,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.05103387503186,327.5230132910074,327.5230132910074,327.5230132910074,left,0,0.6486352080246434,328.1953993749921,328.1953993749921,328.1953993749921,328.1953993749921,329.19529545801925,329.19529545801925,329.19529545801925,329.19529545801925,329.19529545801925,329.19529545801925,329.19529545801925,329.19529545801925,329.19529545801925,329.19529545801925,right,0.6676804579328746,329.89886645803927,329.89886645803927,329.89886645803927,329.89886645803927,329.89886645803927,329.89886645803927,331.0917702910374,331.0917702910374,331.0917702910374,331.0917702910374,331.0917702910374,331.0917702910374,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,3,2,2,1,0,0,0,0,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0917702910374,331.0917702910374,331.0917702910374,331.0917702910374,333.20221104100347,333.20221104100347,333.20221104100347,333.20221104100347,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,4,2,1,1,0,0,0,0,,,,,,,,,,,,,0,25,25,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.20221104100347,333.6723272080417,333.6723272080417,333.6723272080417,right,0,0.6029617500025779,334.30330408300506,334.30330408300506,334.30330408300506,334.30330408300506,335.30530987499515,335.30530987499515,335.30530987499515,335.30530987499515,335.30530987499515,335.30530987499515,335.30530987499515,335.30530987499515,335.30530987499515,335.30530987499515,right,0.9647925419849344,336.299124458048,336.299124458048,336.299124458048,336.299124458048,336.299124458048,336.299124458048,337.4320046250359,337.4320046250359,337.4320046250359,337.4320046250359,337.4320046250359,337.4320046250359,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,4,2,1,1,0,0,0,0,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.4320046250359,337.4320046250359,337.4320046250359,337.4320046250359,339.527828374994,339.527828374994,339.527828374994,339.527828374994,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,0,0,,,,,,,,,,,,,0,26,26,26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.527828374994,339.9990399579983,339.9990399579983,339.9990399579983,right,0,1.5419769159634598,341.57562474999577,341.57562474999577,341.57562474999577,341.57562474999577,342.57730583299417,342.57730583299417,342.57730583299417,342.57730583299417,342.57730583299417,342.57730583299417,342.57730583299417,342.57730583299417,342.57730583299417,342.57730583299417,left,0.6650263330084272,343.2633582080016,343.2633582080016,343.2633582080016,343.2633582080016,343.2633582080016,343.2633582080016,344.44713129103184,344.44713129103184,344.44713129103184,344.44713129103184,344.44713129103184,344.44713129103184,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,0,0,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.44713129103184,344.44713129103184,344.44713129103184,344.44713129103184,346.5240631659981,346.5240631659981,346.5240631659981,346.5240631659981,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,3,4,0,2,0,0,0,0,,,,,,,,,,,,,0,27,27,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.5240631659981,346.9990903750295,346.9990903750295,346.9990903750295,right,0,1.187764416972641,348.20790354104247,348.20790354104247,348.20790354104247,348.20790354104247,349.21248479100177,349.21248479100177,349.21248479100177,349.21248479100177,349.21248479100177,349.21248479100177,349.21248479100177,349.21248479100177,349.21248479100177,349.21248479100177,left,1.3665632489719428,350.59445362503175,350.59445362503175,350.59445362503175,350.59445362503175,350.59445362503175,350.59445362503175,351.9719149580342,351.9719149580342,351.9719149580342,351.9719149580342,351.9719149580342,351.9719149580342,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,3,4,0,2,0,0,0,0,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.9719149580342,351.9719149580342,351.9719149580342,351.9719149580342,354.094884457998,354.094884457998,354.094884457998,354.094884457998,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,2,3,2,2,0,0,0,0,,,,,,,,,,,,,0,28,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.094884457998,354.5656725830049,354.5656725830049,354.5656725830049,right,0,2.4879000409855507,357.0784528750228,357.0784528750228,357.0784528750228,357.0784528750228,358.07891425001435,358.07891425001435,358.07891425001435,358.07891425001435,358.07891425001435,358.07891425001435,358.07891425001435,358.07891425001435,358.07891425001435,358.07891425001435,left,0.5144612499861978,358.6102715830202,358.6102715830202,358.6102715830202,358.6102715830202,358.6102715830202,358.6102715830202,359.72892399999546,359.72892399999546,359.72892399999546,359.72892399999546,359.72892399999546,359.72892399999546,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,2,3,2,2,0,0,0,0,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.72892399999546,359.72892399999546,359.72892399999546,359.72892399999546,361.78664420801215,361.78664420801215,361.78664420801215,361.78664420801215,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,4,2,2,2,0,0,0,0,,,,,,,,,,,,,0,29,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.78664420801215,362.2654961660155,362.2654961660155,362.2654961660155,left,0,3.0755184999434277,365.37699241604423,365.37699241604423,365.37699241604423,365.37699241604423,366.3769513750449,366.3769513750449,366.3769513750449,366.3769513750449,366.3769513750449,366.3769513750449,366.3769513750449,366.3769513750449,366.3769513750449,366.3769513750449,right,0.6344044579891488,367.0234815410222,367.0234815410222,367.0234815410222,367.0234815410222,367.0234815410222,367.0234815410222,368.1419694580254,368.1419694580254,368.1419694580254,368.1419694580254,368.1419694580254,368.1419694580254,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,4,2,2,2,0,0,0,0,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.1419694580254,368.1419694580254,368.1419694580254,368.1419694580254,370.46084520802833,370.46084520802833,370.46084520802833,370.46084520802833,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.46084520802833,370.46084520802833,space,14.67954712494975,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,2,1,2,44,27,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,388.1618151660077,390.1924387080362,390.64871629100526,390.64871629100526,390.64871629100526,right,0,2.0967995410319418,392.77424466604134,392.77424466604134,392.77424466604134,392.77424466604134,393.7764733750373,393.7764733750373,393.7764733750373,393.7764733750373,393.7764733750373,393.7764733750373,393.7764733750373,393.7764733750373,393.7764733750373,393.7764733750373,None,,396.77495200000703,396.77495200000703,396.77495200000703,396.77495200000703,396.77495200000703,396.77495200000703,397.916590458015,397.916590458015,397.916590458015,397.916590458015,397.916590458015,397.916590458015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.1924387080362,396.77495200000703,396.77495200000703,396.77495200000703,396.77495200000703,396.77495200000703,396.77495200000703,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,2,1,2,44,27,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.916590458015,397.916590458015,397.916590458015,397.916590458015,399.9802169580362,399.9802169580362,399.9802169580362,399.9802169580362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,3,2,2,25,63,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,399.9802169580362,400.45547341601923,400.45547341601923,400.45547341601923,left,0,1.2401499999687076,401.7182755829999,401.7182755829999,401.7182755829999,401.7182755829999,402.7154130000272,402.7154130000272,402.7154130000272,402.7154130000272,402.7154130000272,402.7154130000272,402.7154130000272,402.7154130000272,402.7154130000272,402.7154130000272,right,0.8941104579716921,403.6262750410242,403.6262750410242,403.6262750410242,403.6262750410242,403.6262750410242,403.6262750410242,404.7612186250044,404.7612186250044,404.7612186250044,404.7612186250044,404.7612186250044,404.7612186250044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,3,2,2,25,63,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.7612186250044,404.7612186250044,404.7612186250044,404.7612186250044,406.82610400003614,406.82610400003614,406.82610400003614,406.82610400003614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,1,2,1,19,45,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,406.82610400003614,407.30514495802345,407.30514495802345,407.30514495802345,left,0,0.9074649579706602,408.23763429099927,408.23763429099927,408.23763429099927,408.23763429099927,409.23533379100263,409.23533379100263,409.23533379100263,409.23533379100263,409.23533379100263,409.23533379100263,409.23533379100263,409.23533379100263,409.23533379100263,409.23533379100263,right,0.8836982080247253,410.135793708032,410.135793708032,410.135793708032,410.135793708032,410.135793708032,410.135793708032,411.4104134160443,411.4104134160443,411.4104134160443,411.4104134160443,411.4104134160443,411.4104134160443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,1,2,1,19,45,,,,,,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.4104134160443,411.4104134160443,411.4104134160443,411.4104134160443,413.47506054100813,413.47506054100813,413.47506054100813,413.47506054100813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,3,1,2,47,24,,,,,,,,,,,,,,,,0,1,1,1,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,413.47506054100813,413.95602458302164,413.95602458302164,413.95602458302164,right,0,1.3717472079442814,415.3591848750366,415.3591848750366,415.3591848750366,415.3591848750366,416.35904429102084,416.35904429102084,416.35904429102084,416.35904429102084,416.35904429102084,416.35904429102084,416.35904429102084,416.35904429102084,416.35904429102084,416.35904429102084,right,0.4341555829741992,416.8121159580187,416.8121159580187,416.8121159580187,416.8121159580187,416.8121159580187,416.8121159580187,418.0255267500179,418.0255267500179,418.0255267500179,418.0255267500179,418.0255267500179,418.0255267500179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_15h47.18.488,Pattern_1,2022.2.4,None,
