slf_file,obs_file,test_file,obs_condition,obs_pair_pat,obs_order_pat,obs_conf_pat,obs_reward_left,obs_reward_right,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,slf_condition,slf_pair_pat,slf_order_pat,slf_conf_pat,slf_reward_left,slf_reward_right,test_condition,test_pair_pat,test_order_pat,test_conf_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,OBS_INSTR.started,OBS_IMG_FIX.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMGFB_FRAME.started,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_IMGFB_FRAME.stopped,OBS_IMG_FIX.stopped,OBS_CONF_FIX.started,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONFFB_FRAME.started,OBS_CONFFB_FRAME.stopped,OBS_CONF_FIX.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,SLF_INSTR.started,SLF_IMG_FIX.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_IMG_RESP.rt,SLF_IMGFB_FIX.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_IMGFB_FIX.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_CONF_FIX.started,SLF_CONF_LOW_BOX.started,SLF_CONF_LOW_TEXT.started,SLF_CONF_HIGH_BOX.started,SLF_CONF_HIGH_TEXT.started,SLF_CONF_RESP.started,SLF_CONF_RESP.keys,SLF_CONF_RESP.rt,SLF_CONFFB_FIX.started,SLF_CONFFB_FRAME.started,SLF_CONFFB_LOW_BOX.started,SLF_CONFFB_LOW_TEXT.started,SLF_CONFFB_HIGH_BOX.started,SLF_CONFFB_HIGH_TEXT.started,SLF_CONFFB_FIX.stopped,SLF_CONFFB_FRAME.stopped,SLF_CONFFB_LOW_BOX.stopped,SLF_CONFFB_LOW_TEXT.stopped,SLF_CONFFB_HIGH_BOX.stopped,SLF_CONFFB_HIGH_TEXT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_IMG_FIX.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_IMG_RESP.rt,TEST_IMGFB_FIX.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_IMGFB_FIX.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_CONF_FIX.started,TEST_CONF_LOW_BOX.started,TEST_CONF_LOW_TEXT.started,TEST_CONF_HIGH_BOX.started,TEST_CONF_HIGH_TEXT.started,TEST_CONF_RESP.started,TEST_CONF_RESP.keys,TEST_CONF_RESP.rt,TEST_CONFFB_FIX.started,TEST_CONFFB_FRAME.started,TEST_CONFFB_LOW_BOX.started,TEST_CONFFB_LOW_TEXT.started,TEST_CONFFB_HIGH_BOX.started,TEST_CONFFB_HIGH_TEXT.started,TEST_CONFFB_FIX.stopped,TEST_CONFFB_FRAME.stopped,TEST_CONFFB_LOW_BOX.stopped,TEST_CONFFB_LOW_TEXT.stopped,TEST_CONFFB_HIGH_BOX.stopped,TEST_CONFFB_HIGH_TEXT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,TEST_IMG_LEFT.stopped,TEST_IMG_RIGHT.stopped,TEST_IMG_RESP.stopped,TEST_IMG_FIX.stopped,BLOCK_REST_TEXT.started,BLOCK_REST_SKIP.started,BLOCK_REST_SKIP.keys,BLOCK_REST_SKIP.rt,OBS_INSTR.stopped,APPRECIATION.started,participant,date,expName,psychopyVersion,frameRate,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,3,1,1,1,0,0,0,0,,,,,,,,,,,,,0,19,19,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.26609604095574,403.738579457975,403.738579457975,403.738579457975,left,0,3.535088957985863,407.31710879097227,407.31710879097227,407.31710879097227,407.31710879097227,408.31631133297924,408.31631133297924,408.31631133297924,408.31631133297924,408.31631133297924,408.31631133297924,408.31631133297924,408.31631133297924,408.31631133297924,408.31631133297924,left,0.7579516239929944,409.096047332976,409.096047332976,409.096047332976,409.096047332976,409.096047332976,409.096047332976,410.23678895796183,410.23678895796183,410.23678895796183,410.23678895796183,410.23678895796183,410.23678895796183,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,3,1,1,1,0,0,0,0,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.23678895796183,410.23678895796183,410.23678895796183,410.23678895796183,412.2951651249896,412.2951651249896,412.2951651249896,412.2951651249896,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,4,3,2,1,0,0,0,0,,,,,,,,,,,,,0,20,20,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.2951651249896,412.7720404579886,412.7720404579886,412.7720404579886,right,0,1.5347490420099348,414.33320895797806,414.33320895797806,414.33320895797806,414.33320895797806,415.33083066600375,415.33083066600375,415.33083066600375,415.33083066600375,415.33083066600375,415.33083066600375,415.33083066600375,415.33083066600375,415.33083066600375,415.33083066600375,left,0.9042246660101227,416.2578147499589,416.2578147499589,416.2578147499589,416.2578147499589,416.2578147499589,416.2578147499589,417.4047169999685,417.4047169999685,417.4047169999685,417.4047169999685,417.4047169999685,417.4047169999685,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,4,3,2,1,0,0,0,0,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.4047169999685,417.4047169999685,417.4047169999685,417.4047169999685,419.46172754099825,419.46172754099825,419.46172754099825,419.46172754099825,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,1,2,1,2,0,0,0,0,,,,,,,,,,,,,0,21,21,21,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.46172754099825,419.9388123329845,419.9388123329845,419.9388123329845,left,0,1.1337771239923313,421.0972840829636,421.0972840829636,421.0972840829636,421.0972840829636,422.0983384579886,422.0983384579886,422.0983384579886,422.0983384579886,422.0983384579886,422.0983384579886,422.0983384579886,422.0983384579886,422.0983384579886,422.0983384579886,right,0.44888662500306964,422.5684732910013,422.5684732910013,422.5684732910013,422.5684732910013,422.5684732910013,422.5684732910013,423.79620816599345,423.79620816599345,423.79620816599345,423.79620816599345,423.79620816599345,423.79620816599345,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,1,2,1,2,0,0,0,0,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.79620816599345,423.79620816599345,423.79620816599345,423.79620816599345,425.8571161250002,425.8571161250002,425.8571161250002,425.8571161250002,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,3,6,0,1,0,0,0,0,,,,,,,,,,,,,0,22,22,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.8571161250002,426.33915874996455,426.33915874996455,426.33915874996455,right,0,2.013376832997892,428.39079487498384,428.39079487498384,428.39079487498384,428.39079487498384,429.3912175829755,429.3912175829755,429.3912175829755,429.3912175829755,429.3912175829755,429.3912175829755,429.3912175829755,429.3912175829755,429.3912175829755,429.3912175829755,left,0.7654652079800144,430.1888158330112,430.1888158330112,430.1888158330112,430.1888158330112,430.1888158330112,430.1888158330112,431.4848710409715,431.4848710409715,431.4848710409715,431.4848710409715,431.4848710409715,431.4848710409715,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,3,6,0,1,0,0,0,0,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.4848710409715,431.4848710409715,431.4848710409715,431.4848710409715,433.5419036659878,433.5419036659878,433.5419036659878,433.5419036659878,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,2,3,2,2,0,0,0,0,,,,,,,,,,,,,0,23,23,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.5419036659878,434.0216621659929,434.0216621659929,434.0216621659929,right,0,0.7462139580165967,434.79752108297544,434.79752108297544,434.79752108297544,434.79752108297544,435.7984389999765,435.7984389999765,435.7984389999765,435.7984389999765,435.7984389999765,435.7984389999765,435.7984389999765,435.7984389999765,435.7984389999765,435.7984389999765,right,0.7829601250123233,436.60559104097774,436.60559104097774,436.60559104097774,436.60559104097774,436.60559104097774,436.60559104097774,437.7682119579986,437.7682119579986,437.7682119579986,437.7682119579986,437.7682119579986,437.7682119579986,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,2,3,2,2,0,0,0,0,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.7682119579986,437.7682119579986,437.7682119579986,437.7682119579986,439.8291763329762,439.8291763329762,439.8291763329762,439.8291763329762,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,4,1,1,2,0,0,0,0,,,,,,,,,,,,,0,24,24,24,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.8291763329762,440.30569874995854,440.30569874995854,440.30569874995854,right,0,0.9781349989934824,441.31019979098346,441.31019979098346,441.31019979098346,441.31019979098346,442.30426129099214,442.30426129099214,442.30426129099214,442.30426129099214,442.30426129099214,442.30426129099214,442.30426129099214,442.30426129099214,442.30426129099214,442.30426129099214,right,0.5303320829989389,442.84823899995536,442.84823899995536,442.84823899995536,442.84823899995536,442.84823899995536,442.84823899995536,443.98533745796885,443.98533745796885,443.98533745796885,443.98533745796885,443.98533745796885,443.98533745796885,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,4,1,1,2,0,0,0,0,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.98533745796885,443.98533745796885,443.98533745796885,443.98533745796885,446.04343637498096,446.04343637498096,446.04343637498096,446.04343637498096,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,3,2,2,2,0,0,0,0,,,,,,,,,,,,,0,25,25,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.04343637498096,446.52221004100284,446.52221004100284,446.52221004100284,left,0,2.3672826240072027,448.9146178329829,448.9146178329829,448.9146178329829,448.9146178329829,449.91448295797454,449.91448295797454,449.91448295797454,449.91448295797454,449.91448295797454,449.91448295797454,449.91448295797454,449.91448295797454,449.91448295797454,449.91448295797454,left,1.0161503330455162,450.95098754100036,450.95098754100036,450.95098754100036,450.95098754100036,450.95098754100036,450.95098754100036,452.08279979100917,452.08279979100917,452.08279979100917,452.08279979100917,452.08279979100917,452.08279979100917,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,3,2,2,2,0,0,0,0,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.08279979100917,452.08279979100917,452.08279979100917,452.08279979100917,454.14294854097534,454.14294854097534,454.14294854097534,454.14294854097534,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,1,3,1,1,0,0,0,0,,,,,,,,,,,,,0,26,26,26,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.14294854097534,454.62192512495676,454.62192512495676,454.62192512495676,right,0,1.9813212500303052,456.64755049999803,456.64755049999803,456.64755049999803,456.64755049999803,457.6518438750063,457.6518438750063,457.6518438750063,457.6518438750063,457.6518438750063,457.6518438750063,457.6518438750063,457.6518438750063,457.6518438750063,457.6518438750063,left,0.9536366250249557,458.6266472080024,458.6266472080024,458.6266472080024,458.6266472080024,458.6266472080024,458.6266472080024,459.737847374985,459.737847374985,459.737847374985,459.737847374985,459.737847374985,459.737847374985,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,1,3,1,1,0,0,0,0,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.737847374985,459.737847374985,459.737847374985,459.737847374985,461.79020437499275,461.79020437499275,461.79020437499275,461.79020437499275,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,4,1,2,1,0,0,0,0,,,,,,,,,,,,,0,27,27,27,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.79020437499275,462.27231208299054,462.27231208299054,462.27231208299054,right,0,2.1184478330542333,464.4263659999706,464.4263659999706,464.4263659999706,464.4263659999706,465.42124179098755,465.42124179098755,465.42124179098755,465.42124179098755,465.42124179098755,465.42124179098755,465.42124179098755,465.42124179098755,465.42124179098755,465.42124179098755,left,0.4582629160140641,465.8966246659984,465.8966246659984,465.8966246659984,465.8966246659984,465.8966246659984,465.8966246659984,467.07872008299455,467.07872008299455,467.07872008299455,467.07872008299455,467.07872008299455,467.07872008299455,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,4,1,2,1,0,0,0,0,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.07872008299455,467.07872008299455,467.07872008299455,467.07872008299455,469.1369122079923,469.1369122079923,469.1369122079923,469.1369122079923,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,2,1,2,2,0,0,0,0,,,,,,,,,,,,,0,28,28,28,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.1369122079923,469.61204895796254,469.61204895796254,469.61204895796254,left,0,1.997507249994669,471.6491916250088,471.6491916250088,471.6491916250088,471.6491916250088,472.6467182500055,472.6467182500055,472.6467182500055,472.6467182500055,472.6467182500055,472.6467182500055,472.6467182500055,472.6467182500055,472.6467182500055,472.6467182500055,left,0.6290253330371343,473.2880707499571,473.2880707499571,473.2880707499571,473.2880707499571,473.2880707499571,473.2880707499571,474.39820712496294,474.39820712496294,474.39820712496294,474.39820712496294,474.39820712496294,474.39820712496294,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,2,1,2,2,0,0,0,0,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.39820712496294,474.39820712496294,474.39820712496294,474.39820712496294,476.62942979100626,476.62942979100626,476.62942979100626,476.62942979100626,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,3,3,1,2,0,0,0,0,,,,,,,,,,,,,0,29,29,29,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.62942979100626,477.10490354098147,477.10490354098147,477.10490354098147,left,0,1.7468599579879083,478.88678520795656,478.88678520795656,478.88678520795656,478.88678520795656,479.8821840409655,479.8821840409655,479.8821840409655,479.8821840409655,479.8821840409655,479.8821840409655,479.8821840409655,479.8821840409655,479.8821840409655,479.8821840409655,left,0.42879391700262204,480.33083266596077,480.33083266596077,480.33083266596077,480.33083266596077,480.33083266596077,480.33083266596077,481.4541174999904,481.4541174999904,481.4541174999904,481.4541174999904,481.4541174999904,481.4541174999904,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,3,3,1,2,0,0,0,0,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.4541174999904,481.4541174999904,481.4541174999904,481.4541174999904,483.7833818749641,483.7833818749641,483.7833818749641,483.7833818749641,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf21.xlsx,obs21.xlsx,test21.xlsx,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.7833818749641,483.7833818749641,space,19.111066583020147,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf22.xlsx,obs22.xlsx,test22.xlsx,0,2,2,2,46,43,left,high,46,1.137860019088111,0.1210825353131101,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,505.9109030829859,507.9430711249588,508.39526058296906,508.39526058296906,509.5297715829802,510.5273418749566,510.5273418749566,510.5273418749566,510.58185508300085,510.58185508300085,510.58185508300085,510.58185508300085,510.58185508300085,510.58185508300085,510.6874507080065,511.677034332999,511.7100537499646,511.7100537499646,511.7100537499646,511.7100537499646,511.7100537499646,511.7100537499646,511.7100537499646,511.7100537499646,511.7100537499646,513.7747369579738,513.7747369579738,513.7747369579738,513.7747369579738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.9430711249588,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf22.xlsx,obs22.xlsx,test22.xlsx,0,3,1,1,57,36,left,low,57,1.182594212648595,1.239309994590451,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,513.7747369579738,514.2547308329958,514.2547308329958,515.4379946659901,516.4266812079586,516.4266812079586,516.4266812079586,516.4541068749968,516.4541068749968,516.4541068749968,516.4541068749968,516.4541068749968,516.4541068749968,517.6776877910015,518.6711474159965,518.696022499993,518.696022499993,518.696022499993,518.696022499993,518.696022499993,518.696022499993,518.696022499993,518.696022499993,518.696022499993,520.82860983297,520.82860983297,520.82860983297,520.82860983297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf22.xlsx,obs22.xlsx,test22.xlsx,0,1,1,2,21,37,right,high,37,1.535435221973659,0.39881564901611,,,,,,,,,,,0,1,1,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,520.82860983297,521.2952032499597,521.2952032499597,522.8270141250105,523.827422250004,523.827422250004,523.8218167909654,523.8652867499623,523.8652867499623,523.8652867499623,523.8652867499623,523.8652867499623,523.8652867499623,524.2458835410071,525.2437191249919,525.275431374961,525.275431374961,525.275431374961,525.275431374961,525.275431374961,525.275431374961,525.275431374961,525.275431374961,525.275431374961,527.3380283750012,527.3380283750012,527.3380283750012,527.3380283750012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
slf22.xlsx,obs22.xlsx,test22.xlsx,0,3,2,1,32,54,right,low,54,0.7336790982121868,0.2231343744844985,,,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,527.3380283750012,527.8219282909995,527.8219282909995,528.554356165987,529.5432448330102,529.5432448330102,529.5432448330102,529.5630667909863,529.5630667909863,529.5630667909863,529.5630667909863,529.5630667909863,529.5630667909863,529.7710903749685,530.7611865409999,530.7925679580076,530.7925679580076,530.7925679580076,530.7925679580076,530.7925679580076,530.7925679580076,530.7925679580076,530.7925679580076,530.7925679580076,532.8557174580055,532.8557174580055,532.8557174580055,532.8557174580055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shiga,2023-06-28_16h16.45.417,Pattern_2,2022.2.4,None,
