slf_file,obs_file,test_file,slf_condition,slf_pair_pat,slf_order_pat,slf_reward_left,slf_reward_right,obs_condition,obs_pair_pat,obs_order_pat,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,test_condition,test_pair_pat,test_order_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,SLF_INSTR.started,SLF_INSTR.stopped,SLF_FIX1.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_LEFT.stopped,SLF_IMG_RIGHT.stopped,SLF_IMG_RESP.stopped,SLF_FIX1.stopped,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_FIX2.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_FIX2.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,OBS_INSTR.started,OBS_FIX.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMGFB_FRAME.started,OBS_IMGFB_FRAME.stopped,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_FIX.stopped,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONFFB_FRAME.started,OBS_CONFFB_FRAME.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_FIX1.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_LEFT.stopped,TEST_IMG_RIGHT.stopped,TEST_IMG_RESP.stopped,TEST_FIX1.stopped,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_FIX2.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_FIX2.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,BLOCK_REST_TEXT.started,BLOCK_REST_SKIP.started,BLOCK_REST_SKIP.keys,BLOCK_REST_SKIP.rt,APPRECIATION.started,participant,date,expName,psychopyVersion,frameRate,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,0,1,1,left,low,0,0.1,0.1,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.674847375019453,26.676734459004365,26.749544500024058,26.749544500024058,26.849541917035822,26.93564525002148,26.93564525002148,26.93564525002148,26.970016000035685,26.970016000035685,26.970016000035685,26.970016000035685,26.970016000035685,27.0529040840338,27.149792709038593,27.17504708399065,27.17504708399065,27.17504708399065,27.17504708399065,27.17504708399065,27.17504708399065,27.17504708399065,27.17504708399065,27.306433208985254,27.306433208985254,27.306433208985254,27.306433208985254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,0,2,2,right,high,0,0.1,0.1,,,,0,0,0,0,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.306433208985254,27.385087250033394,27.385087250033394,27.485449167026673,27.582878334040288,27.582878334040288,27.582878334040288,27.60250741703203,27.60250741703203,27.60250741703203,27.60250741703203,27.60250741703203,27.68615270900773,27.78312158404151,27.80278145900229,27.80278145900229,27.80278145900229,27.80278145900229,27.80278145900229,27.80278145900229,27.80278145900229,27.80278145900229,27.92086037498666,27.92086037498666,27.92086037498666,27.92086037498666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,0,3,1,left,low,0,0.1,0.1,,,,0,0,0,0,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.92086037498666,28.00234533404,28.00234533404,28.102173042017967,28.199619917024393,28.199619917024393,28.199619917024393,28.219679500034545,28.219679500034545,28.219679500034545,28.219679500034545,28.219679500034545,28.302713125012815,28.399567125015892,28.416146792005748,28.416146792005748,28.416146792005748,28.416146792005748,28.416146792005748,28.416146792005748,28.416146792005748,28.416146792005748,28.53568341699429,28.53568341699429,28.53568341699429,28.53568341699429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,0,2,1,right,high,0,0.1,0.1,,,,0,0,0,0,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.53568341699429,28.616229917039163,28.616229917039163,28.71967683400726,28.816338083997834,28.803333416988607,28.803333416988607,28.833103459037375,28.833103459037375,28.833103459037375,28.833103459037375,28.833103459037375,28.916271750000305,29.002176000038162,29.030234000005294,29.030234000005294,29.030234000005294,29.030234000005294,29.030234000005294,29.030234000005294,29.030234000005294,29.030234000005294,29.1512220420409,29.1512220420409,29.1512220420409,29.1512220420409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,0,1,2,left,low,0,0.1,0.1,,,,0,0,0,0,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1512220420409,29.2360458340263,29.2360458340263,29.336058084038086,29.432917417027056,29.432917417027056,29.432917417027056,29.449494042026345,29.449494042026345,29.449494042026345,29.449494042026345,29.449494042026345,29.532962833996862,29.61914829199668,29.645590291998815,29.645590291998815,29.645590291998815,29.645590291998815,29.645590291998815,29.645590291998815,29.645590291998815,29.645590291998815,29.767028834030498,29.767028834030498,29.767028834030498,29.767028834030498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,0,3,2,right,high,0,0.1,0.1,,,,0,0,0,0,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.767028834030498,29.852105250000022,29.852105250000022,29.952071250008885,30.049534084042534,30.049534084042534,30.049534084042534,30.052450708986726,30.052450708986726,30.052450708986726,30.052450708986726,30.052450708986726,30.135662999993656,30.23287825001171,30.24948508403031,30.24948508403031,30.24948508403031,30.24948508403031,30.24948508403031,30.24948508403031,30.24948508403031,30.24948508403031,30.36885612498736,30.36885612498736,30.36885612498736,30.36885612498736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,0,1,1,left,low,0,0.1,0.1,,,,0,0,0,0,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.36885612498736,30.45254508400103,30.45254508400103,30.55249112501042,30.64954370900523,30.64954370900523,30.64954370900523,30.66618629201548,30.66618629201548,30.66618629201548,30.66618629201548,30.66618629201548,30.74957683403045,30.835518042033073,30.862082875042688,30.862082875042688,30.862082875042688,30.862082875042688,30.862082875042688,30.862082875042688,30.862082875042688,30.862082875042688,30.98473395901965,30.98473395901965,30.98473395901965,30.98473395901965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,0,3,1,right,high,0,0.1,0.1,,,,0,0,0,0,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.98473395901965,31.069067875039764,31.069067875039764,31.168773624987807,31.266234959010035,31.266234959010035,31.266234959010035,31.28289075003704,31.28289075003704,31.28289075003704,31.28289075003704,31.28289075003704,31.366229417035356,31.452018334006425,31.477989334031008,31.477989334031008,31.477989334031008,31.477989334031008,31.477989334031008,31.477989334031008,31.477989334031008,31.477989334031008,31.60362291702768,31.60362291702768,31.60362291702768,31.60362291702768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,0,2,2,left,low,0,0.1,0.1,,,,0,0,0,0,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.60362291702768,31.685282084043138,31.685282084043138,31.785743084037676,31.882862084021326,31.882862084021326,31.882862084021326,31.90242787502939,31.90242787502939,31.90242787502939,31.90242787502939,31.90242787502939,31.98568612500094,32.08289154199883,32.099490875029005,32.099490875029005,32.099490875029005,32.099490875029005,32.099490875029005,32.099490875029005,32.099490875029005,32.099490875029005,32.226918625005055,32.226918625005055,32.226918625005055,32.226918625005055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,,,,,,,,,1,1,1,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.226918625005055,34.242571209033486,34.30242916702991,34.30242916702991,34.30242916702991,34.399543999985326,34.399543999985326,34.399543999985326,34.44897458399646,None,0,34.44897458399646,34.44897458399646,34.44897458399646,34.44897458399646,34.55252358398866,34.55252358398866,34.55252358398866,34.55252358398866,34.55252358398866,34.55252358398866,34.55252358398866,34.55252358398866,34.79267937503755,34.79267937503755,34.79267937503755,34.79267937503755,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,,,,,,,,,1,1,2,0,0,0,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.79267937503755,34.86909679201199,34.86909679201199,34.86909679201199,34.96630979201291,34.96630979201291,34.96630979201291,34.99830525001744,None,0,34.99830525001744,34.99830525001744,34.99830525001744,34.99830525001744,35.09920995903667,35.09920995903667,35.09920995903667,35.09920995903667,35.09920995903667,35.09920995903667,35.09920995903667,35.09920995903667,35.2309916249942,35.2309916249942,35.2309916249942,35.2309916249942,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,,,,,,,,,1,2,1,0,0,0,0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2309916249942,35.3023060419946,35.3023060419946,35.3023060419946,35.39978937502019,35.39978937502019,35.39978937502019,35.429166792018805,None,0,35.429166792018805,35.429166792018805,35.429166792018805,35.429166792018805,35.52908012503758,35.52908012503758,35.52908012503758,35.52908012503758,35.52908012503758,35.52908012503758,35.52908012503758,35.52908012503758,35.6583402500255,35.6583402500255,35.6583402500255,35.6583402500255,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,,,,,,,,,1,2,2,0,0,0,0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.6583402500255,35.73570399999153,35.73570399999153,35.73570399999153,35.832899959001224,35.832899959001224,35.832899959001224,35.86208487499971,None,0,35.86208487499971,35.86208487499971,35.86208487499971,35.86208487499971,35.962763499992434,35.962763499992434,35.962763499992434,35.962763499992434,35.962763499992434,35.962763499992434,35.962763499992434,35.962763499992434,36.09199254203122,36.09199254203122,36.09199254203122,36.09199254203122,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,,,,,,,,,1,3,1,0,0,0,0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.09199254203122,36.168862459016964,36.168862459016964,36.168862459016964,36.26647991698701,36.26647991698701,36.26647991698701,36.29575416701846,None,0,36.29575416701846,36.29575416701846,36.29575416701846,36.29575416701846,36.39551316702273,36.39551316702273,36.39551316702273,36.39551316702273,36.39551316702273,36.39551316702273,36.39551316702273,36.39551316702273,36.52444408403244,36.52444408403244,36.52444408403244,36.52444408403244,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,,,,,,,,,1,3,2,0,0,0,0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.52444408403244,36.60214900004212,36.60214900004212,36.60214900004212,36.699582375003956,36.699582375003956,36.699582375003956,36.72876254201401,None,0,36.72876254201401,36.72876254201401,36.72876254201401,36.72876254201401,36.8286642919993,36.8286642919993,36.8286642919993,36.8286642919993,36.8286642919993,36.8286642919993,36.8286642919993,36.8286642919993,36.95751345902681,36.95751345902681,36.95751345902681,36.95751345902681,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
slf11.xlsx,obs14.xlsx,test11.xlsx,,,,,,,,,,,,,,2,1,1,0,0,0,0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.95751345902681,37.036336667020805,37.036336667020805,37.036336667020805,37.132962417032104,37.132962417032104,37.132962417032104,37.16214166703867,None,0,37.16214166703867,37.16214166703867,37.16214166703867,37.16214166703867,37.268143708992284,37.268143708992284,37.268143708992284,37.268143708992284,37.268143708992284,37.268143708992284,37.268143708992284,37.268143708992284,37.39407629199559,37.39407629199559,37.39407629199559,37.39407629199559,,,,,,testh,2023-06-23_19h51.56.103,Pattern_1,2022.2.4,None,
