slf_file,obs_file,test_file,slf_condition,slf_pair_pat,slf_order_pat,slf_reward_left,slf_reward_right,obs_condition,obs_pair_pat,obs_order_pat,obs_pos_chosen,obs_conf,obs_reward,obs_img_time,obs_conf_time,test_condition,test_pair_pat,test_order_pat,BlockLoop.thisRepN,BlockLoop.thisTrialN,BlockLoop.thisN,BlockLoop.thisIndex,SlfSequence.thisRepN,SlfSequence.thisTrialN,SlfSequence.thisN,SlfSequence.thisIndex,SlfSkip.thisRepN,SlfSkip.thisTrialN,SlfSkip.thisN,SlfSkip.thisIndex,ObsSequence.thisRepN,ObsSequence.thisTrialN,ObsSequence.thisN,ObsSequence.thisIndex,TestSequence.thisRepN,TestSequence.thisTrialN,TestSequence.thisN,TestSequence.thisIndex,TestSkip.thisRepN,TestSkip.thisTrialN,TestSkip.thisN,TestSkip.thisIndex,STANDBY_TEXT.started,STANDBY_RESP.started,STANDBY_RESP.keys,STANDBY_RESP.rt,SLF_INSTR.started,SLF_INSTR.stopped,SLF_FIX1.started,SLF_IMG_LEFT.started,SLF_IMG_RIGHT.started,SLF_IMG_RESP.started,SLF_IMG_LEFT.stopped,SLF_IMG_RIGHT.stopped,SLF_IMG_RESP.stopped,SLF_FIX1.stopped,SLF_IMG_RESP.keys,SLF_IMG_RESP.corr,SLF_FIX2.started,SLF_IMGFB_FRAME.started,SLF_IMGFB_IMG_LEFT.started,SLF_IMGFB_IMG_RIGHT.started,SLF_FIX2.stopped,SLF_IMGFB_FRAME.stopped,SLF_IMGFB_IMG_LEFT.stopped,SLF_IMGFB_IMG_RIGHT.stopped,SLF_REWARD_FRAME.started,SLF_REWARD_IMG_LEFT.started,SLF_REWARD_IMG_RIGHT.started,SLF_REWARD_TEXT.started,SLF_REWARD_FRAME.stopped,SLF_REWARD_IMG_LEFT.stopped,SLF_REWARD_IMG_RIGHT.stopped,SLF_REWARD_TEXT.stopped,OBS_INSTR.started,OBS_FIX.started,OBS_IMG_LEFT.started,OBS_IMG_RIGHT.started,OBS_IMGFB_FRAME.started,OBS_IMGFB_FRAME.stopped,OBS_IMG_LEFT.stopped,OBS_IMG_RIGHT.stopped,OBS_FIX.stopped,OBS_CONF_LOW_BOX.started,OBS_CONF_LOW_TEXT.started,OBS_CONF_HIGH_BOX.started,OBS_CONF_HIGH_TEXT.started,OBS_CONFFB_FRAME.started,OBS_CONFFB_FRAME.stopped,OBS_CONF_LOW_BOX.stopped,OBS_CONF_LOW_TEXT.stopped,OBS_CONF_HIGH_BOX.stopped,OBS_CONF_HIGH_TEXT.stopped,OBS_REWARD_FRAME.started,OBS_REWARD_IMG_LEFT.started,OBS_REWARD_IMG_RIGHT.started,OBS_REWARD_TEXT.started,OBS_REWARD_FRAME.stopped,OBS_REWARD_IMG_LEFT.stopped,OBS_REWARD_IMG_RIGHT.stopped,OBS_REWARD_TEXT.stopped,TEST_INSTR.started,TEST_FIX1.started,TEST_IMG_LEFT.started,TEST_IMG_RIGHT.started,TEST_IMG_RESP.started,TEST_IMG_LEFT.stopped,TEST_IMG_RIGHT.stopped,TEST_IMG_RESP.stopped,TEST_FIX1.stopped,TEST_IMG_RESP.keys,TEST_IMG_RESP.corr,TEST_FIX2.started,TEST_IMGFB_FRAME.started,TEST_IMGFB_IMG_LEFT.started,TEST_IMGFB_IMG_RIGHT.started,TEST_FIX2.stopped,TEST_IMGFB_FRAME.stopped,TEST_IMGFB_IMG_LEFT.stopped,TEST_IMGFB_IMG_RIGHT.stopped,TEST_REWARD_FRAME.started,TEST_REWARD_IMG_LEFT.started,TEST_REWARD_IMG_RIGHT.started,TEST_REWARD_TEXT.started,TEST_REWARD_FRAME.stopped,TEST_REWARD_IMG_LEFT.stopped,TEST_REWARD_IMG_RIGHT.stopped,TEST_REWARD_TEXT.stopped,BLOCK_REST_TEXT.started,BLOCK_REST_SKIP.started,BLOCK_REST_SKIP.keys,BLOCK_REST_SKIP.rt,participant,date,expName,psychopyVersion,frameRate,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,1,1,2,0,0,0,0,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.537641041970346,41.617696542001795,41.617696542001795,41.617696542001795,41.7123718750081,41.7123718750081,41.7123718750081,41.74326174997259,None,0,41.74326174997259,41.74326174997259,41.74326174997259,41.74326174997259,41.84320624999236,41.84320624999236,41.84320624999236,41.84320624999236,41.84320624999236,41.84320624999236,41.84320624999236,41.84320624999236,41.96746341697872,41.96746341697872,41.96746341697872,41.96746341697872,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,1,2,1,0,0,0,0,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.96746341697872,42.05134937498951,42.05134937498951,42.05134937498951,42.15141045796918,42.15141045796918,42.15141045796918,42.16646937496262,None,0,42.16646937496262,42.16646937496262,42.16646937496262,42.16646937496262,42.26721466699382,42.26721466699382,42.26721466699382,42.26721466699382,42.26721466699382,42.26721466699382,42.26721466699382,42.26721466699382,42.38899354200112,42.38899354200112,42.38899354200112,42.38899354200112,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,1,2,2,0,0,0,0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.38899354200112,42.46662783296779,42.46662783296779,42.46662783296779,42.56233629200142,42.56233629200142,42.56233629200142,42.59176420798758,None,0,42.59176420798758,42.59176420798758,42.59176420798758,42.59176420798758,42.69196258299053,42.69196258299053,42.69196258299053,42.69196258299053,42.69196258299053,42.69196258299053,42.69196258299053,42.69196258299053,42.8195361669641,42.8195361669641,42.8195361669641,42.8195361669641,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,1,3,1,0,0,0,0,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.8195361669641,42.90006866696058,42.90006866696058,42.90006866696058,42.99573291698471,42.99573291698471,42.99573291698471,43.02472295798361,None,0,43.02472295798361,43.02472295798361,43.02472295798361,43.02472295798361,43.12496529199416,43.12496529199416,43.12496529199416,43.12496529199416,43.12496529199416,43.12496529199416,43.12496529199416,43.12496529199416,43.25157841696637,43.25157841696637,43.25157841696637,43.25157841696637,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,1,3,2,0,0,0,0,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.25157841696637,43.33348779199878,43.33348779199878,43.33348779199878,43.42904920800356,43.42904920800356,43.42904920800356,43.45816387498053,None,0,43.45816387498053,43.45816387498053,43.45816387498053,43.45816387498053,43.558405124989804,43.558405124989804,43.558405124989804,43.558405124989804,43.558405124989804,43.558405124989804,43.558405124989804,43.558405124989804,43.68611533299554,43.68611533299554,43.68611533299554,43.68611533299554,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,2,1,1,0,0,0,0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.68611533299554,43.76674529199954,43.76674529199954,43.76674529199954,43.86237262497889,43.86237262497889,43.86237262497889,43.89197804196738,None,0,43.89197804196738,43.89197804196738,43.89197804196738,43.89197804196738,43.99225429195212,43.99225429195212,43.99225429195212,43.99225429195212,43.99225429195212,43.99225429195212,43.99225429195212,43.99225429195212,44.120619916997384,44.120619916997384,44.120619916997384,44.120619916997384,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,2,1,2,0,0,0,0,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.120619916997384,44.19908037496498,44.19908037496498,44.19908037496498,44.295700249960646,44.295700249960646,44.295700249960646,44.32526616699761,None,0,44.32526616699761,44.32526616699761,44.32526616699761,44.32526616699761,44.425566874968354,44.425566874968354,44.425566874968354,44.425566874968354,44.425566874968354,44.425566874968354,44.425566874968354,44.425566874968354,44.5551827919553,44.5551827919553,44.5551827919553,44.5551827919553,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,2,2,1,0,0,0,0,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5551827919553,44.63291116699111,44.63291116699111,44.63291116699111,44.729026124987286,44.729026124987286,44.729026124987286,44.75991208298365,None,0,44.75991208298365,44.75991208298365,44.75991208298365,44.75991208298365,44.86077137500979,44.86077137500979,44.86077137500979,44.86077137500979,44.86077137500979,44.86077137500979,44.86077137500979,44.86077137500979,44.98915174999274,44.98915174999274,44.98915174999274,44.98915174999274,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,2,2,2,0,0,0,0,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.98915174999274,45.06603466696106,45.06603466696106,45.06603466696106,45.16236579196993,45.16236579196993,45.16236579196993,45.193556374986656,None,0,45.193556374986656,45.193556374986656,45.193556374986656,45.193556374986656,45.29346337495372,45.29346337495372,45.29346337495372,45.29346337495372,45.29346337495372,45.29346337495372,45.29346337495372,45.29346337495372,45.42239879199769,45.42239879199769,45.42239879199769,45.42239879199769,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,2,3,1,0,0,0,0,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.42239879199769,45.49914874997921,45.49914874997921,45.49914874997921,45.59573449997697,45.59573449997697,45.59573449997697,45.6257322919555,None,0,45.6257322919555,45.6257322919555,45.6257322919555,45.6257322919555,45.724911500001326,45.724911500001326,45.724911500001326,45.724911500001326,45.724911500001326,45.724911500001326,45.724911500001326,45.724911500001326,45.855580499977805,45.855580499977805,45.855580499977805,45.855580499977805,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,2,3,2,0,0,0,0,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.855580499977805,45.933311750006396,45.933311750006396,45.933311750006396,46.0290061669657,46.0290061669657,46.0290061669657,46.05816716700792,None,0,46.05816716700792,46.05816716700792,46.05816716700792,46.05816716700792,46.15819799999008,46.15819799999008,46.15819799999008,46.15819799999008,46.15819799999008,46.15819799999008,46.15819799999008,46.15819799999008,46.28931016696151,46.28931016696151,46.28931016696151,46.28931016696151,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,4,0,0,0,0,0,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.28931016696151,46.37106933299219,46.37106933299219,46.37106933299219,46.46602016699035,46.46602016699035,46.46602016699035,46.491067499970086,None,0,46.491067499970086,46.491067499970086,46.491067499970086,46.491067499970086,46.5910406250041,46.5910406250041,46.5910406250041,46.5910406250041,46.5910406250041,46.5910406250041,46.5910406250041,46.5910406250041,46.72511624998879,46.72511624998879,46.72511624998879,46.72511624998879,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,1,1,0,0,0,0,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.72511624998879,46.79896387498593,46.79896387498593,46.79896387498593,46.89570462499978,46.89570462499978,46.89570462499978,46.92650441697333,None,0,46.92650441697333,46.92650441697333,46.92650441697333,46.92650441697333,47.02667416696204,47.02667416696204,47.02667416696204,47.02667416696204,47.02667416696204,47.02667416696204,47.02667416696204,47.02667416696204,47.157636416959576,47.157636416959576,47.157636416959576,47.157636416959576,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,3,2,0,0,0,0,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.157636416959576,47.23375254200073,47.23375254200073,47.23375254200073,47.32901020796271,47.32901020796271,47.32901020796271,47.35925949999364,None,0,47.35925949999364,47.35925949999364,47.35925949999364,47.35925949999364,47.459667332994286,47.459667332994286,47.459667332994286,47.459667332994286,47.459667332994286,47.459667332994286,47.459667332994286,47.459667332994286,47.590910832979716,47.590910832979716,47.590910832979716,47.590910832979716,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,1,2,0,0,0,0,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.590910832979716,47.66587962495396,47.66587962495396,47.66587962495396,47.7624137919629,47.7624137919629,47.7624137919629,47.79111008299515,None,0,47.79111008299515,47.79111008299515,47.79111008299515,47.79111008299515,47.891311541956384,47.891311541956384,47.891311541956384,47.891311541956384,47.891311541956384,47.891311541956384,47.891311541956384,47.891311541956384,48.02652224997291,48.02652224997291,48.02652224997291,48.02652224997291,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,5,0,0,0,0,0,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.02652224997291,48.09967741696164,48.09967741696164,48.09967741696164,48.195696000009775,48.195696000009775,48.195696000009775,48.227422999974806,None,0,48.227422999974806,48.227422999974806,48.227422999974806,48.227422999974806,48.32678195799235,48.32678195799235,48.32678195799235,48.32678195799235,48.32678195799235,48.32678195799235,48.32678195799235,48.32678195799235,48.46019129198976,48.46019129198976,48.46019129198976,48.46019129198976,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,2,1,0,0,0,0,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.46019129198976,48.54575054196175,48.54575054196175,48.54575054196175,48.633288832963444,48.633288832963444,48.633288832963444,48.6592500419938,None,0,48.6592500419938,48.6592500419938,48.6592500419938,48.6592500419938,48.759966082987376,48.759966082987376,48.759966082987376,48.759966082987376,48.759966082987376,48.759966082987376,48.759966082987376,48.759966082987376,48.891331666964106,48.891331666964106,48.891331666964106,48.891331666964106,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,3,1,0,0,0,0,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.891331666964106,48.978988332964946,48.978988332964946,48.978988332964946,49.065956167003606,49.065956167003606,49.065956167003606,49.09049425000558,None,0,49.09049425000558,49.09049425000558,49.09049425000558,49.09049425000558,49.19061074999627,49.19061074999627,49.19061074999627,49.19061074999627,49.19061074999627,49.19061074999627,49.19061074999627,49.19061074999627,49.3286790419952,49.3286790419952,49.3286790419952,49.3286790419952,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,2,2,0,0,0,0,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.3286790419952,49.41234191699186,49.41234191699186,49.41234191699186,49.499183832958806,49.499183832958806,49.499183832958806,49.52582108299248,None,0,49.52582108299248,49.52582108299248,49.52582108299248,49.52582108299248,49.62605291698128,49.62605291698128,49.62605291698128,49.62605291698128,49.62605291698128,49.62605291698128,49.62605291698128,49.62605291698128,49.761008417000994,49.761008417000994,49.761008417000994,49.761008417000994,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,3,6,0,0,0,0,0,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.761008417000994,49.845732582965866,49.845732582965866,49.845732582965866,49.932612999982666,49.932612999982666,49.932612999982666,49.9584823329933,None,0,49.9584823329933,49.9584823329933,49.9584823329933,49.9584823329933,50.05892204196425,50.05892204196425,50.05892204196425,50.05892204196425,50.05892204196425,50.05892204196425,50.05892204196425,50.05892204196425,50.194626457989216,50.194626457989216,50.194626457989216,50.194626457989216,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,4,0,0,0,0,0,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.194626457989216,50.27898066700436,50.27898066700436,50.27898066700436,50.366012541984674,50.366012541984674,50.366012541984674,50.39136204199167,None,0,50.39136204199167,50.39136204199167,50.39136204199167,50.39136204199167,50.491372457996476,50.491372457996476,50.491372457996476,50.491372457996476,50.491372457996476,50.491372457996476,50.491372457996476,50.491372457996476,50.62789274996612,50.62789274996612,50.62789274996612,50.62789274996612,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,1,1,0,0,0,0,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.62789274996612,50.71238124999218,50.71238124999218,50.71238124999218,50.799279666971415,50.799279666971415,50.799279666971415,50.82520320796175,None,0,50.82520320796175,50.82520320796175,50.82520320796175,50.82520320796175,50.92491295799846,50.92491295799846,50.92491295799846,50.92491295799846,50.92491295799846,50.92491295799846,50.92491295799846,50.92491295799846,51.061328166979365,51.061328166979365,51.061328166979365,51.061328166979365,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,3,2,0,0,0,0,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.061328166979365,51.14882162498543,51.14882162498543,51.14882162498543,51.245670082978904,51.245670082978904,51.245670082978904,51.256947207963094,None,0,51.256947207963094,51.256947207963094,51.256947207963094,51.256947207963094,51.35809770796914,51.35809770796914,51.35809770796914,51.35809770796914,51.35809770796914,51.35809770796914,51.35809770796914,51.35809770796914,51.49762949999422,51.49762949999422,51.49762949999422,51.49762949999422,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,1,2,0,0,0,0,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.49762949999422,51.58245829195948,51.58245829195948,51.58245829195948,51.67902924999362,51.67902924999362,51.67902924999362,51.698893999971915,None,0,51.698893999971915,51.698893999971915,51.698893999971915,51.698893999971915,51.79897704196628,51.79897704196628,51.79897704196628,51.79897704196628,51.79897704196628,51.79897704196628,51.79897704196628,51.79897704196628,51.935778791958,51.935778791958,51.935778791958,51.935778791958,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,5,0,0,0,0,0,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.935778791958,52.01611991698155,52.01611991698155,52.01611991698155,52.11232933297288,52.11232933297288,52.11232933297288,52.14328687498346,None,0,52.14328687498346,52.14328687498346,52.14328687498346,52.14328687498346,52.243674999976065,52.243674999976065,52.243674999976065,52.243674999976065,52.243674999976065,52.243674999976065,52.243674999976065,52.243674999976065,52.38924154196866,52.38924154196866,52.38924154196866,52.38924154196866,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,2,1,0,0,0,0,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.38924154196866,52.466341499995906,52.466341499995906,52.466341499995906,52.56234520795988,52.56234520795988,52.56234520795988,52.592517374956515,None,0,52.592517374956515,52.592517374956515,52.592517374956515,52.592517374956515,52.692873332998715,52.692873332998715,52.692873332998715,52.692873332998715,52.692873332998715,52.692873332998715,52.692873332998715,52.692873332998715,52.83338670799276,52.83338670799276,52.83338670799276,52.83338670799276,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,3,1,0,0,0,0,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.83338670799276,52.91654812498018,52.91654812498018,52.91654812498018,53.0125025419984,53.0125025419984,53.0125025419984,53.03290041699074,None,0,53.03290041699074,53.03290041699074,53.03290041699074,53.03290041699074,53.136282707971986,53.136282707971986,53.136282707971986,53.136282707971986,53.136282707971986,53.136282707971986,53.136282707971986,53.136282707971986,53.35041508299764,53.35041508299764,53.35041508299764,53.35041508299764,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,2,2,0,0,0,0,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.35041508299764,53.4330433330033,53.4330433330033,53.4330433330033,53.529148083005566,53.529148083005566,53.529148083005566,53.55015333299525,None,0,53.55015333299525,53.55015333299525,53.55015333299525,53.55015333299525,53.65014549996704,53.65014549996704,53.65014549996704,53.65014549996704,53.65014549996704,53.65014549996704,53.65014549996704,53.65014549996704,53.78521533298772,53.78521533298772,53.78521533298772,53.78521533298772,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,4,6,0,0,0,0,0,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.78521533298772,53.86642874998506,53.86642874998506,53.86642874998506,53.96236649999628,53.96236649999628,53.96236649999628,53.99182708299486,None,0,53.99182708299486,53.99182708299486,53.99182708299486,53.99182708299486,54.092083457973786,54.092083457973786,54.092083457973786,54.092083457973786,54.092083457973786,54.092083457973786,54.092083457973786,54.092083457973786,54.26119879196631,54.26119879196631,54.26119879196631,54.26119879196631,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf11.xlsx,obs11.xlsx,test11.xlsx,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.26119879196631,54.26119879196631,space,6.904087540984619,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,2,1,40,50,,,,,,,,,,,,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,64.17212237499189,66.18422891700175,66.18422891700175,66.26578383299056,66.26578383299056,66.26578383299056,66.36235883296467,66.36235883296467,66.36235883296467,66.39227441698313,None,0,66.39227441698313,66.39227441698313,66.39227441698313,66.39227441698313,66.49240774998907,66.49240774998907,66.49240774998907,66.49240774998907,66.49240774998907,66.49240774998907,66.49240774998907,66.49240774998907,66.63302316697082,66.63302316697082,66.63302316697082,66.63302316697082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
slf12.xlsx,obs12.xlsx,test12.xlsx,0,3,2,30,50,,,,,,,,,,,,0,1,1,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,66.63302316697082,66.71598241699394,66.71598241699394,66.71598241699394,66.81233024998801,66.81233024998801,66.81233024998801,66.82883658300852,None,0,66.82883658300852,66.82883658300852,66.82883658300852,66.82883658300852,66.92494995798916,66.92494995798916,66.92494995798916,66.92494995798916,66.92494995798916,66.92494995798916,66.92494995798916,66.92494995798916,67.06853724998655,67.06853724998655,67.06853724998655,67.06853724998655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,testl,2023-06-23_19h20.04.187,Pattern_1,2022.2.4,None,
